vamb.spades.298_1_1	K02035
vamb.spades.298_430_12	K16511
vamb.spades.298_430_13	K10773
vamb.spades.298_430_14	K03429
vamb.spades.298_431_1	K01992
vamb.spades.298_432_1	K03546
vamb.spades.298_432_2	K03649
vamb.spades.298_434_3	K03797
vamb.spades.298_434_4	K09811
vamb.spades.298_434_5	K09812
vamb.spades.298_434_7	K00615
vamb.spades.298_434_8	K00615
vamb.spades.298_435_1	K02437
vamb.spades.298_435_2	K04069
vamb.spades.298_436_1	K01866
vamb.spades.298_436_2	K06207
vamb.spades.298_437_1	K00012
vamb.spades.298_437_2	K01784
vamb.spades.298_437_2	K08678

vamb.spades.298_437_3	K00996
vamb.spades.298_437_4	K01755
vamb.spades.298_437_5	K01940
vamb.spades.298_437_6	K00611
vamb.spades.298_437_7	K06350
vamb.spades.298_437_8	K06351
vamb.spades.298_438_1	K01915
vamb.spades.298_438_3	K00265
vamb.spades.298_438_5	K00681
vamb.spades.298_438_6	K07240
vamb.spades.298_438_7	K07240
vamb.spades.298_438_10	K10206
vamb.spades.298_439_1	K01715
vamb.spades.298_439_3	K03521
vamb.spades.298_439_4	K03522
vamb.spades.298_439_7	K07793
vamb.spades.298_439_9	K01625
vamb.spades.298_439_10	K00874
vamb.spades.298_439_11	K01815
vamb.spades.298_439_12	K08322
vamb.spades.298_439_13	K00046
vamb.spades.298_439_13	K00065

vamb.spades.298_439_16	K00241
vamb.spades.298_439_17	K00239
vamb.spades.298_439_18	K00240
vamb.spades.298_439_19	K01677
vamb.spades.298_439_20	K01678
vamb.spades.298_439_21	K00027
vamb.spades.298_439_22	K01903
vamb.spades.298_439_23	K01902
vamb.spades.298_439_27	K02346
vamb.spades.298_439_28	K03088
vamb.spades.298_439_30	K02335
vamb.spades.298_439_31	K10563
vamb.spades.298_439_32	K00859
vamb.spades.298_439_33	K08309
vamb.spades.298_439_34	K00763
vamb.spades.298_440_3	K02479
vamb.spades.298_440_3	K07692

vamb.spades.298_440_4	K07777
vamb.spades.298_441_1	K11931
vamb.spades.298_441_1	K21478

vamb.spades.298_441_2	K00015
vamb.spades.298_442_1	K02959
vamb.spades.298_442_2	K03106
vamb.spades.298_442_3	K09787
vamb.spades.298_442_4	K12960
vamb.spades.298_442_4	K20810

vamb.spades.298_442_5	K01628
vamb.spades.298_442_6	K08963
vamb.spades.298_443_1	K01903
vamb.spades.298_443_2	K01902
vamb.spades.298_444_1	K06311
vamb.spades.298_444_2	K06295
vamb.spades.298_444_2	K06310

vamb.spades.298_444_4	K03584
vamb.spades.298_444_6	K01878
vamb.spades.298_444_7	K01879
vamb.spades.298_444_8	K01754
vamb.spades.298_445_1	K00010
vamb.spades.298_445_1	K16043

vamb.spades.298_445_3	K15977
vamb.spades.298_445_3	K16937

vamb.spades.298_445_4	K11690
vamb.spades.298_446_5	K02006
vamb.spades.298_446_6	K02008
vamb.spades.298_446_7	K02009
vamb.spades.298_446_8	K02007
vamb.spades.298_447_3	K05946
vamb.spades.298_448_2	K01776
vamb.spades.298_448_7	K05786
vamb.spades.298_449_1	K01537
