vamb.megahit.39_1_1	K01939
vamb.megahit.39_38_143	K03856
vamb.megahit.39_38_143	K04516

vamb.megahit.39_38_144	K04485
vamb.megahit.39_38_145	K07067
vamb.megahit.39_38_147	K07736
vamb.megahit.39_38_149	K00991
vamb.megahit.39_38_150	K01770
vamb.megahit.39_38_150	K12506

vamb.megahit.39_38_151	K00640
vamb.megahit.39_38_152	K01883
vamb.megahit.39_38_153	K11145
vamb.megahit.39_38_155	K00560
vamb.megahit.39_38_156	K00287
vamb.megahit.39_38_157	K03218
vamb.megahit.39_38_159	K03091
vamb.megahit.39_38_161	K07150
vamb.megahit.39_38_162	K18967
vamb.megahit.39_38_163	K07013
vamb.megahit.39_38_164	K01193
vamb.megahit.39_38_167	K02027
vamb.megahit.39_38_168	K02025
vamb.megahit.39_38_169	K02026
vamb.megahit.39_38_170	K00845
vamb.megahit.39_38_171	K03271
vamb.megahit.39_38_173	K01191
vamb.megahit.39_38_176	K01191
vamb.megahit.39_38_176	K15524

vamb.megahit.39_38_177	K01192
vamb.megahit.39_39_1	K00797
vamb.megahit.39_39_2	K01480
vamb.megahit.39_39_3	K01887
vamb.megahit.39_39_4	K07397
vamb.megahit.39_39_5	K03088
vamb.megahit.39_39_7	K07001
vamb.megahit.39_39_8	K06714
vamb.megahit.39_39_9	K03446
vamb.megahit.39_39_10	K18012
vamb.megahit.39_39_11	K01843
vamb.megahit.39_39_13	K01844
vamb.megahit.39_39_14	K18011
vamb.megahit.39_39_15	K03048
vamb.megahit.39_39_16	K01937
vamb.megahit.39_39_17	K06885
vamb.megahit.39_39_19	K01406
vamb.megahit.39_39_24	K03797
vamb.megahit.39_39_25	K01173
vamb.megahit.39_39_27	K18014
vamb.megahit.39_39_28	K18013
vamb.megahit.39_39_30	K00616
vamb.megahit.39_39_31	K02446
vamb.megahit.39_39_33	K01434
vamb.megahit.39_39_35	K02909
vamb.megahit.39_39_37	K02835
vamb.megahit.39_39_38	K02493
vamb.megahit.39_39_39	K07566
vamb.megahit.39_39_40	K01104
vamb.megahit.39_39_40	K20201

vamb.megahit.39_39_41	K01808
vamb.megahit.39_39_43	K00761
vamb.megahit.39_39_44	K01493
vamb.megahit.39_39_45	K02851
vamb.megahit.39_39_46	K01791
vamb.megahit.39_39_46	K02851

vamb.megahit.39_39_47	K02116
vamb.megahit.39_39_49	K02108
vamb.megahit.39_39_50	K02110
vamb.megahit.39_39_50	K02124

vamb.megahit.39_39_51	K02109
vamb.megahit.39_39_52	K02113
vamb.megahit.39_39_53	K02111
vamb.megahit.39_39_54	K02115
vamb.megahit.39_39_55	K02112
vamb.megahit.39_39_56	K02114
vamb.megahit.39_39_57	K07161
vamb.megahit.39_39_60	K06381
vamb.megahit.39_39_61	K06194
vamb.megahit.39_39_61	K06401

vamb.megahit.39_39_62	K06283
vamb.megahit.39_39_63	K03569
vamb.megahit.39_39_65	K21755
vamb.megahit.39_39_66	K07112
vamb.megahit.39_39_68	K08352
vamb.megahit.39_39_68	K21307

vamb.megahit.39_39_69	K08352
vamb.megahit.39_39_69	K21307

vamb.megahit.39_39_71	K00127
vamb.megahit.39_39_74	K07400
vamb.megahit.39_39_74	K13628

vamb.megahit.39_39_76	K02372
vamb.megahit.39_39_77	K00789
vamb.megahit.39_39_79	K02242
vamb.megahit.39_39_80	K03563
vamb.megahit.39_39_81	K13626
vamb.megahit.39_39_82	K05808
vamb.megahit.39_39_84	K03070
vamb.megahit.39_39_86	K14445
vamb.megahit.39_39_87	K02035
vamb.megahit.39_39_87	K15580

vamb.megahit.39_39_88	K02033
vamb.megahit.39_39_89	K02034
vamb.megahit.39_39_89	K15582

vamb.megahit.39_39_91	K11325
vamb.megahit.39_39_92	K02239
vamb.megahit.39_39_93	K02836
vamb.megahit.39_39_96	K03980
vamb.megahit.39_39_98	K05946
vamb.megahit.39_39_99	K09812
vamb.megahit.39_39_100	K09811
vamb.megahit.39_39_101	K21471
vamb.megahit.39_39_102	K03797
vamb.megahit.39_39_105	K02035
vamb.megahit.39_40_3	K03624
vamb.megahit.39_40_4	K02011
vamb.megahit.39_40_5	K02012
vamb.megahit.39_40_7	K17836
vamb.megahit.39_40_8	K01308
vamb.megahit.39_40_9	K16788
vamb.megahit.39_40_10	K02051
vamb.megahit.39_40_11	K03179
vamb.megahit.39_40_12	K03182
vamb.megahit.39_40_12	K16239

vamb.megahit.39_40_13	K03833
vamb.megahit.39_40_13	K12573
vamb.megahit.39_40_13	K21786

vamb.megahit.39_40_16	K03466
vamb.megahit.39_40_17	K03711
vamb.megahit.39_40_19	K01358
vamb.megahit.39_40_21	K12574
vamb.megahit.39_40_26	K01714
vamb.megahit.39_40_27	K00928
vamb.megahit.39_40_28	K00133
vamb.megahit.39_40_29	K06411
vamb.megahit.39_40_30	K06410
vamb.megahit.39_40_31	K00215
vamb.megahit.39_40_32	K03409
vamb.megahit.39_40_33	K00575
vamb.megahit.39_40_34	K03412
vamb.megahit.39_40_35	K03413
vamb.megahit.39_40_36	K03411
vamb.megahit.39_40_37	K03410
vamb.megahit.39_40_38	K03407
vamb.megahit.39_40_39	K03408
vamb.megahit.39_40_40	K03408
vamb.megahit.39_40_42	K01520
vamb.megahit.39_40_43	K00962
vamb.megahit.39_40_49	K03088
vamb.megahit.39_40_50	K02956
vamb.megahit.39_40_51	K06183
vamb.megahit.39_40_52	K11753
vamb.megahit.39_40_53	K03177
vamb.megahit.39_40_54	K06881
vamb.megahit.39_40_55	K02834
vamb.megahit.39_40_56	K02519
vamb.megahit.39_41_2	K06400
vamb.megahit.39_41_3	K07217
vamb.megahit.39_41_4	K02028
vamb.megahit.39_41_4	K10041

vamb.megahit.39_41_5	K02029
vamb.megahit.39_41_6	K02030
vamb.megahit.39_41_8	K01802
vamb.megahit.39_41_8	K03768

vamb.megahit.39_41_9	K16052
vamb.megahit.39_41_10	K05845
vamb.megahit.39_41_11	K05846
vamb.megahit.39_41_12	K05845
vamb.megahit.39_41_12	K05846

vamb.megahit.39_41_13	K05847
vamb.megahit.39_41_15	K02004
vamb.megahit.39_41_16	K02003
vamb.megahit.39_41_17	K03319
vamb.megahit.39_41_18	K00241
vamb.megahit.39_41_19	K00242
vamb.megahit.39_41_20	K00239
vamb.megahit.39_41_21	K00240
vamb.megahit.39_41_22	K01677
vamb.megahit.39_41_23	K01678
vamb.megahit.39_41_26	K02529
vamb.megahit.39_41_26	K03604

vamb.megahit.39_41_27	K02027
vamb.megahit.39_41_28	K02025
vamb.megahit.39_41_29	K02026
vamb.megahit.39_41_30	K05350
vamb.megahit.39_41_31	K08097
vamb.megahit.39_41_35	K08221
vamb.megahit.39_41_35	K19578

vamb.megahit.39_41_39	K09471
vamb.megahit.39_41_40	K02035
vamb.megahit.39_41_41	K02033
vamb.megahit.39_41_42	K02034
vamb.megahit.39_42_4	K13993
vamb.megahit.39_42_6	K00833
vamb.megahit.39_42_6	K03851
vamb.megahit.39_42_6	K12256
vamb.megahit.39_42_6	K15372

vamb.megahit.39_42_7	K07704
vamb.megahit.39_42_8	K01733
vamb.megahit.39_42_11	K03649
vamb.megahit.39_42_13	K00020
vamb.megahit.39_42_13	K19647

vamb.megahit.39_42_16	K17836
vamb.megahit.39_42_17	K03522
vamb.megahit.39_42_17	K05337

vamb.megahit.39_42_18	K00177
vamb.megahit.39_42_19	K00175
vamb.megahit.39_42_20	K00174
vamb.megahit.39_42_21	K00176
vamb.megahit.39_42_22	K01821
vamb.megahit.39_42_28	K03386
vamb.megahit.39_42_29	K07001
vamb.megahit.39_42_32	K00971
vamb.megahit.39_42_32	K16011

vamb.megahit.39_42_37	K01711
vamb.megahit.39_42_42	K02479
vamb.megahit.39_42_42	K07684

vamb.megahit.39_42_45	K07675
vamb.megahit.39_42_46	K07397
vamb.megahit.39_42_47	K02569
vamb.megahit.39_42_47	K15876

vamb.megahit.39_42_48	K02570
vamb.megahit.39_42_49	K00372
vamb.megahit.39_42_49	K02567

vamb.megahit.39_42_50	K02574
vamb.megahit.39_42_51	K17836
vamb.megahit.39_42_52	K01358
vamb.megahit.39_42_53	K07263
vamb.megahit.39_42_56	K02529
vamb.megahit.39_42_56	K03604

vamb.megahit.39_42_57	K10232
vamb.megahit.39_42_58	K10233
vamb.megahit.39_42_59	K10234
vamb.megahit.39_42_61	K02945
vamb.megahit.39_42_61	K03527

vamb.megahit.39_42_64	K03088
vamb.megahit.39_42_65	K03478
vamb.megahit.39_42_66	K03292
vamb.megahit.39_42_68	K02614
vamb.megahit.39_42_69	K00805
vamb.megahit.39_42_70	K03734
vamb.megahit.39_42_71	K03616
vamb.megahit.39_42_72	K03617
vamb.megahit.39_42_73	K03613
vamb.megahit.39_42_74	K03612
vamb.megahit.39_42_75	K03614
vamb.megahit.39_42_76	K03615
vamb.megahit.39_42_77	K03803
vamb.megahit.39_42_78	K03893
vamb.megahit.39_42_79	K01515
vamb.megahit.39_42_79	K03574
vamb.megahit.39_42_79	K08310
vamb.megahit.39_42_79	K19965

vamb.megahit.39_42_84	K03724
vamb.megahit.39_42_88	K07282
vamb.megahit.39_42_89	K03406
vamb.megahit.39_42_89	K06595

vamb.megahit.39_42_91	K01895
vamb.megahit.39_42_92	K07082
vamb.megahit.39_42_93	K07107
vamb.megahit.39_42_97	K07341
vamb.megahit.39_43_3	K00615
vamb.megahit.39_43_4	K00615
vamb.megahit.39_43_5	K01601
vamb.megahit.39_43_7	K08963
vamb.megahit.39_43_9	K22227
vamb.megahit.39_43_10	K19373
vamb.megahit.39_43_15	K00372
vamb.megahit.39_43_15	K02567

vamb.megahit.39_43_17	K07308
vamb.megahit.39_43_20	K03636
vamb.megahit.39_43_21	K03738
vamb.megahit.39_43_24	K00001
vamb.megahit.39_43_26	K00428
vamb.megahit.39_43_27	K19955
vamb.megahit.39_43_29	K03088
vamb.megahit.39_43_32	K05710
vamb.megahit.39_43_33	K07033
vamb.megahit.39_43_33	K09014

vamb.megahit.39_43_34	K04488
vamb.megahit.39_43_35	K11717
vamb.megahit.39_43_36	K07033
vamb.megahit.39_43_36	K09015

vamb.megahit.39_43_37	K09013
vamb.megahit.39_43_42	K03748
vamb.megahit.39_43_43	K05820
vamb.megahit.39_43_44	K03470
vamb.megahit.39_43_49	K02837
vamb.megahit.39_43_52	K06439
vamb.megahit.39_43_56	K07258
vamb.megahit.39_43_56	K07262

vamb.megahit.39_43_58	K03406
vamb.megahit.39_43_61	K06147
vamb.megahit.39_43_62	K06147
vamb.megahit.39_43_63	K02417
vamb.megahit.39_43_64	K08161
vamb.megahit.39_43_65	K03709
vamb.megahit.39_43_66	K07099
vamb.megahit.39_43_70	K01507
vamb.megahit.39_43_71	K07668
vamb.megahit.39_43_72	K02484
vamb.megahit.39_43_74	K03088
vamb.megahit.39_43_75	K07484
vamb.megahit.39_43_77	K01874
vamb.megahit.39_43_78	K01872
vamb.megahit.39_43_84	K07447
vamb.megahit.39_43_86	K07082
vamb.megahit.39_43_87	K05515
vamb.megahit.39_43_88	K00059
vamb.megahit.39_43_90	K03885
vamb.megahit.39_43_91	K01649
vamb.megahit.39_43_93	K00111
vamb.megahit.39_43_94	K00112
vamb.megahit.39_43_95	K00113
vamb.megahit.39_43_96	K01809
vamb.megahit.39_43_97	K06306
vamb.megahit.39_43_98	K07238
vamb.megahit.39_43_99	K21929
vamb.megahit.39_43_100	K00111
vamb.megahit.39_43_104	K04088
vamb.megahit.39_43_105	K04087
vamb.megahit.39_43_108	K03466
vamb.megahit.39_43_110	K02050
vamb.megahit.39_43_111	K02049
vamb.megahit.39_43_112	K02051
vamb.megahit.39_43_113	K02777
vamb.megahit.39_43_113	K20116
vamb.megahit.39_43_113	K20117
vamb.megahit.39_43_113	K20118

vamb.megahit.39_43_115	K07315
vamb.megahit.39_43_116	K06378
vamb.megahit.39_43_120	K01990
vamb.megahit.39_43_122	K03091
vamb.megahit.39_43_123	K02033
vamb.megahit.39_43_124	K02034
vamb.megahit.39_43_125	K07015
vamb.megahit.39_43_126	K00014
vamb.megahit.39_43_127	K02278
vamb.megahit.39_43_127	K02654

vamb.megahit.39_43_128	K01736
vamb.megahit.39_43_129	K00891
vamb.megahit.39_43_130	K01735
vamb.megahit.39_43_130	K13829

vamb.megahit.39_43_131	K16329
vamb.megahit.39_43_137	K02016
vamb.megahit.39_43_138	K02015
vamb.megahit.39_43_139	K02013
vamb.megahit.39_43_140	K02232
vamb.megahit.39_43_143	K02016
vamb.megahit.39_43_144	K02231
vamb.megahit.39_43_145	K02227
vamb.megahit.39_43_146	K02233
vamb.megahit.39_43_147	K04720
vamb.megahit.39_43_148	K02226
vamb.megahit.39_43_149	K07729
vamb.megahit.39_43_152	K09005
vamb.megahit.39_43_153	K00605
vamb.megahit.39_43_154	K02437
vamb.megahit.39_43_155	K00282
vamb.megahit.39_43_156	K00283
vamb.megahit.39_43_157	K03800
vamb.megahit.39_43_158	K00600
vamb.megahit.39_44_1	K01066
vamb.megahit.39_44_2	K02226
vamb.megahit.39_44_2	K15634
vamb.megahit.39_44_2	K15640

vamb.megahit.39_44_3	K05366
vamb.megahit.39_44_5	K15876
vamb.megahit.39_44_8	K19285
vamb.megahit.39_44_9	K07220
vamb.megahit.39_44_11	K05515
vamb.megahit.39_44_18	K04759
vamb.megahit.39_44_19	K04758
vamb.megahit.39_44_27	K03574
vamb.megahit.39_44_28	K03574
vamb.megahit.39_44_29	K18979
vamb.megahit.39_44_30	K03644
vamb.megahit.39_44_32	K02027
vamb.megahit.39_44_34	K06147
vamb.megahit.39_44_35	K06990
vamb.megahit.39_44_37	K09136
vamb.megahit.39_44_42	K00627
vamb.megahit.39_44_42	K09699

vamb.megahit.39_44_43	K00167
vamb.megahit.39_44_44	K00166
vamb.megahit.39_44_45	K00382
vamb.megahit.39_44_46	K00134
vamb.megahit.39_44_48	K12972
vamb.megahit.39_44_52	K07085
vamb.megahit.39_44_53	K07090
vamb.megahit.39_45_1	K21577
vamb.megahit.39_45_2	K09936
vamb.megahit.39_45_3	K03657
vamb.megahit.39_45_4	K00868
vamb.megahit.39_45_4	K00941

vamb.megahit.39_45_6	K06901
vamb.megahit.39_45_7	K01756
vamb.megahit.39_45_10	K01923
vamb.megahit.39_45_11	K01952
vamb.megahit.39_45_12	K01952
vamb.megahit.39_45_13	K01952
vamb.megahit.39_45_14	K00764
vamb.megahit.39_45_15	K01933
vamb.megahit.39_45_16	K11175
vamb.megahit.39_45_17	K03574
vamb.megahit.39_45_18	K00602
vamb.megahit.39_45_19	K01945
vamb.megahit.39_45_21	K09807
vamb.megahit.39_45_23	K04561
vamb.megahit.39_45_26	K01668
vamb.megahit.39_45_27	K03455
vamb.megahit.39_45_27	K03499

vamb.megahit.39_45_29	K02502
vamb.megahit.39_45_30	K00765
vamb.megahit.39_45_30	K02502

vamb.megahit.39_45_32	K00013
vamb.megahit.39_45_32	K15509

vamb.megahit.39_45_33	K01693
vamb.megahit.39_45_34	K02501
vamb.megahit.39_45_35	K01814
vamb.megahit.39_45_36	K02500
vamb.megahit.39_45_37	K01496
vamb.megahit.39_45_37	K11755

vamb.megahit.39_45_38	K00817
vamb.megahit.39_45_39	K06894
vamb.megahit.39_45_40	K06990
vamb.megahit.39_45_42	K07710
vamb.megahit.39_45_44	K03657
vamb.megahit.39_45_45	K01972
vamb.megahit.39_45_46	K02031
vamb.megahit.39_45_46	K02032
vamb.megahit.39_45_46	K15583

vamb.megahit.39_45_47	K02032
vamb.megahit.39_45_47	K10823

vamb.megahit.39_45_49	K02435
vamb.megahit.39_45_50	K02433
vamb.megahit.39_45_51	K02434
vamb.megahit.39_45_54	K09942
vamb.megahit.39_45_55	K16149
vamb.megahit.39_45_57	K00966
vamb.megahit.39_45_57	K16881

vamb.megahit.39_45_58	K16150
vamb.megahit.39_45_59	K00091
vamb.megahit.39_45_60	K03215
vamb.megahit.39_45_65	K01297
vamb.megahit.39_45_66	K02004
vamb.megahit.39_45_67	K02003
vamb.megahit.39_45_73	K00260
vamb.megahit.39_45_73	K00261

vamb.megahit.39_45_79	K03810
vamb.megahit.39_46_1	K01667
vamb.megahit.39_46_2	K03308
vamb.megahit.39_46_4	K01869
vamb.megahit.39_46_10	K08651
vamb.megahit.39_46_13	K01990
vamb.megahit.39_46_14	K01992
vamb.megahit.39_46_16	K03088
vamb.megahit.39_46_19	K01821
vamb.megahit.39_46_22	K06147
vamb.megahit.39_46_23	K06147
vamb.megahit.39_46_24	K04561
vamb.megahit.39_46_25	K04065
vamb.megahit.39_46_26	K02237
vamb.megahit.39_46_29	K01151
vamb.megahit.39_46_31	K06384
vamb.megahit.39_46_33	K03924
vamb.megahit.39_46_37	K11069
vamb.megahit.39_46_37	K11070

vamb.megahit.39_46_38	K11070
vamb.megahit.39_46_39	K11071
vamb.megahit.39_46_40	K02010
vamb.megahit.39_46_40	K11072

vamb.megahit.39_46_42	K02238
vamb.megahit.39_46_44	K02340
vamb.megahit.39_46_45	K02968
vamb.megahit.39_46_46	K08972
vamb.megahit.39_46_49	K03624
vamb.megahit.39_46_50	K06385
vamb.megahit.39_46_51	K03596
vamb.megahit.39_46_53	K18446
vamb.megahit.39_46_54	K01187
vamb.megahit.39_46_55	K01755
vamb.megahit.39_46_56	K13274
vamb.megahit.39_46_56	K14645

vamb.megahit.39_46_57	K13274
vamb.megahit.39_46_57	K14645

vamb.megahit.39_46_58	K09971
vamb.megahit.39_46_58	K10040

vamb.megahit.39_46_59	K10040
vamb.megahit.39_46_60	K10039
vamb.megahit.39_46_61	K02028
vamb.megahit.39_46_61	K09972
vamb.megahit.39_46_61	K10041

vamb.megahit.39_46_63	K11618
vamb.megahit.39_46_65	K03752
vamb.megahit.39_46_65	K13818

vamb.megahit.39_46_71	K00760
vamb.megahit.39_46_72	K01951
vamb.megahit.39_46_73	K03705
vamb.megahit.39_46_74	K03687
vamb.megahit.39_46_75	K04043
vamb.megahit.39_46_76	K03686
vamb.megahit.39_46_76	K05516

vamb.megahit.39_46_78	K02687
vamb.megahit.39_46_79	K09761
vamb.megahit.39_46_83	K01921
vamb.megahit.39_46_84	K02503
vamb.megahit.39_46_85	K02970
vamb.megahit.39_46_86	K09117
vamb.megahit.39_46_87	K02572
vamb.megahit.39_46_87	K02573

vamb.megahit.39_46_91	K07403
vamb.megahit.39_46_95	K00943
vamb.megahit.39_46_95	K08217
vamb.megahit.39_46_95	K18833

vamb.megahit.39_46_97	K04567
vamb.megahit.39_46_98	K07282
vamb.megahit.39_46_100	K06438
vamb.megahit.39_46_101	K06217
vamb.megahit.39_46_102	K07037
vamb.megahit.39_46_103	K01489
vamb.megahit.39_46_103	K07042

vamb.megahit.39_46_104	K00887
vamb.megahit.39_46_104	K00901

vamb.megahit.39_46_105	K01489
vamb.megahit.39_46_106	K03595
vamb.megahit.39_46_107	K03641
vamb.megahit.39_46_108	K06306
vamb.megahit.39_46_109	K01175
vamb.megahit.39_46_110	K06213
vamb.megahit.39_46_111	K00354
vamb.megahit.39_46_112	K06199
vamb.megahit.39_46_113	K06199
vamb.megahit.39_46_114	K02033
vamb.megahit.39_46_114	K02034
vamb.megahit.39_46_114	K15582

vamb.megahit.39_46_115	K02217
vamb.megahit.39_46_117	K01992
vamb.megahit.39_46_118	K01990
vamb.megahit.39_46_119	K01990
vamb.megahit.39_46_124	K15916
vamb.megahit.39_46_126	K00882
vamb.megahit.39_46_126	K00917

vamb.megahit.39_46_128	K02529
vamb.megahit.39_46_129	K02027
vamb.megahit.39_46_130	K02025
vamb.megahit.39_46_131	K02026
vamb.megahit.39_46_132	K05989
vamb.megahit.39_46_134	K01420
vamb.megahit.39_46_138	K02257
vamb.megahit.39_46_141	K03800
vamb.megahit.39_46_144	K01619
vamb.megahit.39_46_147	K03584
vamb.megahit.39_46_149	K02033
vamb.megahit.39_46_150	K02034
vamb.megahit.39_47_1	K03406
vamb.megahit.39_47_9	K01990
vamb.megahit.39_47_13	K01834
vamb.megahit.39_47_14	K00075
vamb.megahit.39_47_15	K01990
vamb.megahit.39_47_16	K01990
vamb.megahit.39_47_17	K01992
vamb.megahit.39_47_18	K06889
vamb.megahit.39_47_20	K01178
vamb.megahit.39_47_23	K06714
vamb.megahit.39_47_24	K01912
vamb.megahit.39_47_25	K01995
vamb.megahit.39_47_26	K01897
vamb.megahit.39_47_27	K01997
vamb.megahit.39_47_28	K01998
vamb.megahit.39_47_28	K11961

vamb.megahit.39_47_29	K01999
vamb.megahit.39_47_30	K01996
vamb.megahit.39_47_31	K01912
vamb.megahit.39_47_32	K07284
vamb.megahit.39_47_37	K13276
vamb.megahit.39_47_37	K17734

vamb.megahit.39_47_38	K09786
vamb.megahit.39_47_40	K00135
vamb.megahit.39_47_42	K02003
vamb.megahit.39_47_43	K02004
vamb.megahit.39_48_2	K03657
vamb.megahit.39_48_4	K02897
vamb.megahit.39_48_5	K06877
vamb.megahit.39_49_1	K01361
vamb.megahit.39_49_1	K08652

vamb.megahit.39_49_3	K03429
vamb.megahit.39_49_4	K02040
vamb.megahit.39_49_5	K02483
vamb.megahit.39_49_5	K07658

vamb.megahit.39_49_6	K07636
vamb.megahit.39_49_7	K02037
vamb.megahit.39_49_8	K02038
vamb.megahit.39_49_9	K02036
vamb.megahit.39_49_10	K02039
vamb.megahit.39_49_12	K00368
vamb.megahit.39_49_14	K03642
vamb.megahit.39_49_16	K08602
vamb.megahit.39_49_18	K07399
vamb.megahit.39_49_21	K13924
vamb.megahit.39_49_23	K15876
vamb.megahit.39_49_24	K03385
vamb.megahit.39_49_25	K06889
vamb.megahit.39_49_27	K11741
vamb.megahit.39_49_28	K00626
vamb.megahit.39_49_29	K03480
vamb.megahit.39_49_29	K03488

vamb.megahit.39_49_30	K02803
vamb.megahit.39_49_30	K02804

vamb.megahit.39_49_31	K02803
vamb.megahit.39_49_32	K02777
vamb.megahit.39_49_32	K20116
vamb.megahit.39_49_32	K20117
vamb.megahit.39_49_32	K20118

vamb.megahit.39_49_34	K06415
vamb.megahit.39_49_38	K11004
vamb.megahit.39_49_39	K06415
vamb.megahit.39_49_42	K00249
vamb.megahit.39_49_42	K11731

vamb.megahit.39_49_43	K00626
vamb.megahit.39_49_44	K00074
vamb.megahit.39_49_45	K15866
vamb.megahit.39_49_45	K18474

vamb.megahit.39_49_46	K07052
vamb.megahit.39_49_47	K17836
vamb.megahit.39_49_51	K06200
vamb.megahit.39_49_53	K01551
vamb.megahit.39_49_54	K01551
vamb.megahit.39_49_57	K01695
vamb.megahit.39_49_58	K02775
vamb.megahit.39_49_60	K02773
vamb.megahit.39_49_64	K07245
vamb.megahit.39_49_65	K11717
vamb.megahit.39_49_70	K03406
vamb.megahit.39_50_4	K01953
vamb.megahit.39_52_2	K01845
vamb.megahit.39_52_3	K05384
vamb.megahit.39_52_3	K05386

vamb.megahit.39_52_4	K10773
vamb.megahit.39_52_5	K00641
vamb.megahit.39_52_7	K09770
vamb.megahit.39_52_8	K01740
vamb.megahit.39_52_9	K21071
vamb.megahit.39_52_14	K00331
vamb.megahit.39_52_15	K00330
vamb.megahit.39_52_16	K00332
vamb.megahit.39_52_17	K00333
vamb.megahit.39_52_18	K00337
vamb.megahit.39_52_19	K00338
vamb.megahit.39_52_19	K05580

vamb.megahit.39_52_20	K00339
vamb.megahit.39_52_20	K05578

vamb.megahit.39_52_21	K00340
vamb.megahit.39_52_21	K05576

vamb.megahit.39_52_22	K00341
vamb.megahit.39_52_23	K00342
vamb.megahit.39_52_23	K05575

vamb.megahit.39_52_24	K00343
vamb.megahit.39_52_25	K01872
vamb.megahit.39_52_26	K03406
vamb.megahit.39_52_29	K02669
vamb.megahit.39_52_31	K12410
vamb.megahit.39_52_32	K07738
vamb.megahit.39_52_33	K00525
vamb.megahit.39_52_37	K18907
vamb.megahit.39_52_39	K02010
vamb.megahit.39_52_39	K11072

vamb.megahit.39_52_40	K02011
vamb.megahit.39_52_41	K01755
vamb.megahit.39_52_43	K02012
vamb.megahit.39_52_45	K02035
vamb.megahit.39_52_46	K02033
vamb.megahit.39_52_47	K02034
vamb.megahit.39_53_3	K06901
vamb.megahit.39_53_5	K16898
vamb.megahit.39_53_6	K16899
vamb.megahit.39_53_7	K03546
vamb.megahit.39_53_8	K03547
vamb.megahit.39_53_10	K03763
vamb.megahit.39_53_13	K05813
vamb.megahit.39_53_14	K02026
vamb.megahit.39_53_14	K05815

vamb.megahit.39_53_15	K05814
vamb.megahit.39_53_16	K05813
vamb.megahit.39_53_17	K02026
vamb.megahit.39_53_17	K05815

vamb.megahit.39_53_18	K05814
vamb.megahit.39_53_19	K01958
vamb.megahit.39_53_21	K04083
vamb.megahit.39_53_22	K06923
vamb.megahit.39_53_24	K13735
vamb.megahit.39_53_24	K20276

vamb.megahit.39_53_25	K07001
vamb.megahit.39_53_26	K03579
vamb.megahit.39_53_29	K00996
vamb.megahit.39_53_29	K03606

vamb.megahit.39_53_32	K13015
vamb.megahit.39_53_33	K12452
vamb.megahit.39_53_33	K13010

vamb.megahit.39_53_45	K13018
vamb.megahit.39_53_49	K02257
vamb.megahit.39_53_51	K03518
vamb.megahit.39_53_51	K07302
vamb.megahit.39_53_51	K13483

vamb.megahit.39_53_52	K11177
vamb.megahit.39_53_53	K11178
vamb.megahit.39_54_3	K05889
vamb.megahit.39_55_1	K00009
vamb.megahit.39_55_3	K00688
vamb.megahit.39_56_3	K07217
vamb.megahit.39_56_6	K03833
vamb.megahit.39_56_6	K12573
vamb.megahit.39_56_6	K21786

vamb.megahit.39_56_7	K02259
vamb.megahit.39_56_8	K00663
vamb.megahit.39_56_9	K01533
vamb.megahit.39_56_9	K17686

vamb.megahit.39_56_11	K03088
vamb.megahit.39_56_12	K01537
vamb.megahit.39_56_14	K01990
vamb.megahit.39_56_16	K01990
vamb.megahit.39_56_17	K01992
vamb.megahit.39_56_19	K02479
vamb.megahit.39_56_19	K07684

vamb.megahit.39_56_20	K07673
vamb.megahit.39_56_21	K07308
vamb.megahit.39_56_25	K00176
vamb.megahit.39_56_25	K00528
vamb.megahit.39_56_25	K03737
vamb.megahit.39_56_25	K20449

vamb.megahit.39_56_26	K09807
vamb.megahit.39_56_30	K01207
vamb.megahit.39_56_31	K01060
vamb.megahit.39_56_33	K02027
vamb.megahit.39_56_33	K17244

vamb.megahit.39_56_34	K17245
vamb.megahit.39_56_35	K17246
vamb.megahit.39_56_37	K01788
vamb.megahit.39_56_38	K06167
vamb.megahit.39_56_43	K00763
vamb.megahit.39_56_46	K07238
vamb.megahit.39_56_46	K16267

vamb.megahit.39_56_47	K00123
vamb.megahit.39_56_48	K00123
vamb.megahit.39_56_49	K00124
vamb.megahit.39_56_51	K03738
vamb.megahit.39_56_52	K02379
vamb.megahit.39_56_54	K08223
vamb.megahit.39_56_61	K01042
vamb.megahit.39_56_62	K01008
vamb.megahit.39_56_63	K22136
vamb.megahit.39_56_64	K00286
vamb.megahit.39_56_65	K07258
vamb.megahit.39_56_67	K00925
vamb.megahit.39_56_68	K00074
vamb.megahit.39_56_72	K06147
vamb.megahit.39_56_73	K06147
vamb.megahit.39_56_75	K01265
vamb.megahit.39_56_76	K04486
vamb.megahit.39_56_80	K00459
vamb.megahit.39_56_80	K02371

vamb.megahit.39_57_3	K13653
vamb.megahit.39_57_4	K04459
vamb.megahit.39_57_4	K20216

vamb.megahit.39_57_9	K08357
vamb.megahit.39_57_10	K00185
vamb.megahit.39_57_11	K00184
vamb.megahit.39_57_14	K17247
vamb.megahit.39_57_15	K03734
vamb.megahit.39_57_18	K04069
vamb.megahit.39_57_19	K00656
vamb.megahit.39_58_2	K03782
vamb.megahit.39_58_4	K05841
vamb.megahit.39_58_7	K16937
