vamb.megahit.488_1_12	K01476
vamb.megahit.488_14_33	K05396
vamb.megahit.488_14_35	K08968
vamb.megahit.488_14_37	K00525
vamb.megahit.488_14_38	K00571
vamb.megahit.488_14_38	K07316

vamb.megahit.488_14_40	K01270
vamb.megahit.488_14_43	K03564
vamb.megahit.488_14_44	K07139
vamb.megahit.488_14_46	K06183
vamb.megahit.488_14_48	K01778
vamb.megahit.488_14_51	K06179
vamb.megahit.488_14_52	K00876
vamb.megahit.488_14_53	K01425
vamb.megahit.488_14_55	K19802
vamb.megahit.488_14_57	K02035
vamb.megahit.488_14_57	K15580

vamb.megahit.488_14_58	K02033
vamb.megahit.488_14_58	K15581

vamb.megahit.488_14_59	K15582
vamb.megahit.488_14_60	K15583
vamb.megahit.488_14_61	K10823
vamb.megahit.488_14_62	K17836
vamb.megahit.488_14_63	K01207
vamb.megahit.488_14_64	K16899
vamb.megahit.488_14_66	K16370
vamb.megahit.488_14_67	K02769
vamb.megahit.488_14_67	K02770

vamb.megahit.488_14_68	K01624
vamb.megahit.488_14_68	K08302

vamb.megahit.488_14_69	K02768
vamb.megahit.488_14_69	K02806

vamb.megahit.488_14_70	K16898
vamb.megahit.488_14_71	K01048
vamb.megahit.488_14_75	K06147
vamb.megahit.488_14_81	K02478
vamb.megahit.488_14_81	K07704

vamb.megahit.488_14_82	K02477
vamb.megahit.488_14_83	K02443
vamb.megahit.488_14_85	K01921
vamb.megahit.488_14_91	K01077
vamb.megahit.488_14_95	K07112
vamb.megahit.488_14_97	K01990
vamb.megahit.488_14_97	K20459

vamb.megahit.488_14_98	K20460
vamb.megahit.488_14_99	K20461
vamb.megahit.488_14_105	K02013
vamb.megahit.488_14_106	K02015
vamb.megahit.488_14_107	K02016
vamb.megahit.488_14_108	K02231
vamb.megahit.488_14_109	K02233
vamb.megahit.488_14_110	K02226
vamb.megahit.488_14_111	K11752
vamb.megahit.488_14_112	K00793
vamb.megahit.488_14_113	K14652
vamb.megahit.488_14_114	K00794
vamb.megahit.488_14_115	K02015
vamb.megahit.488_14_116	K06215
vamb.megahit.488_14_117	K02007
vamb.megahit.488_14_118	K02009
vamb.megahit.488_14_119	K02008
vamb.megahit.488_14_120	K02006
vamb.megahit.488_14_121	K02190
vamb.megahit.488_14_122	K02016
vamb.megahit.488_14_123	K02013
vamb.megahit.488_14_124	K03394
vamb.megahit.488_14_125	K05934
vamb.megahit.488_14_125	K21479

vamb.megahit.488_14_126	K02016
vamb.megahit.488_14_127	K02015
vamb.megahit.488_14_128	K02013
vamb.megahit.488_14_129	K02232
vamb.megahit.488_14_130	K02227
vamb.megahit.488_14_131	K04720
vamb.megahit.488_14_132	K02224
vamb.megahit.488_14_133	K06042
vamb.megahit.488_14_134	K02188
vamb.megahit.488_14_135	K00595
vamb.megahit.488_14_135	K03399

vamb.megahit.488_14_136	K00595
vamb.megahit.488_14_136	K02191

vamb.megahit.488_14_137	K05936
vamb.megahit.488_14_138	K02189
vamb.megahit.488_14_139	K05895
vamb.megahit.488_14_140	K07162
vamb.megahit.488_14_143	K01572
vamb.megahit.488_14_147	K07079
vamb.megahit.488_14_151	K11261
vamb.megahit.488_14_152	K02015
vamb.megahit.488_14_153	K02013
vamb.megahit.488_14_154	K02016
vamb.megahit.488_14_155	K04652
vamb.megahit.488_14_157	K04651
vamb.megahit.488_14_158	K02050
vamb.megahit.488_14_159	K02051
vamb.megahit.488_14_160	K02052
vamb.megahit.488_14_171	K06148
vamb.megahit.488_14_173	K06153
vamb.megahit.488_14_177	K01667
vamb.megahit.488_14_178	K01996
vamb.megahit.488_14_179	K01995
vamb.megahit.488_14_180	K01998
vamb.megahit.488_14_181	K01997
vamb.megahit.488_14_182	K01999
vamb.megahit.488_14_184	K09776
vamb.megahit.488_14_185	K01266
vamb.megahit.488_14_187	K01681
vamb.megahit.488_14_188	K00030
vamb.megahit.488_14_189	K01958
vamb.megahit.488_14_190	K00882
vamb.megahit.488_14_190	K00917

vamb.megahit.488_14_192	K06928
vamb.megahit.488_14_199	K16925
vamb.megahit.488_14_202	K16785
vamb.megahit.488_14_202	K16786
vamb.megahit.488_14_202	K16787

vamb.megahit.488_14_203	K16787
vamb.megahit.488_14_204	K16785
vamb.megahit.488_14_205	K03753
vamb.megahit.488_14_212	K01872
vamb.megahit.488_14_213	K02238
vamb.megahit.488_14_214	K02340
vamb.megahit.488_14_215	K02968
vamb.megahit.488_14_216	K06012
vamb.megahit.488_14_217	K06385
vamb.megahit.488_14_218	K03100
vamb.megahit.488_14_220	K03596
vamb.megahit.488_14_222	K03705
vamb.megahit.488_14_223	K03687
vamb.megahit.488_14_224	K04043
vamb.megahit.488_14_225	K03686
vamb.megahit.488_14_225	K05516

vamb.megahit.488_14_226	K02687
vamb.megahit.488_14_227	K09761
vamb.megahit.488_14_228	K18707
vamb.megahit.488_14_229	K02503
vamb.megahit.488_14_230	K02970
vamb.megahit.488_14_231	K09117
vamb.megahit.488_14_232	K07403
vamb.megahit.488_14_236	K06438
vamb.megahit.488_14_237	K06217
vamb.megahit.488_14_238	K07037
vamb.megahit.488_14_239	K01489
vamb.megahit.488_14_239	K07042

vamb.megahit.488_14_240	K00887
vamb.megahit.488_14_240	K00901

vamb.megahit.488_14_242	K01489
vamb.megahit.488_14_243	K03595
vamb.megahit.488_14_244	K03584
vamb.megahit.488_14_246	K01878
vamb.megahit.488_14_247	K01879
vamb.megahit.488_14_249	K09773
vamb.megahit.488_14_250	K01129
vamb.megahit.488_14_251	K02316
vamb.megahit.488_14_252	K03086
vamb.megahit.488_14_253	K06967
vamb.megahit.488_14_255	K07164
vamb.megahit.488_14_256	K14059
vamb.megahit.488_14_268	K01751
vamb.megahit.488_14_271	K12527
vamb.megahit.488_14_272	K00926
vamb.megahit.488_14_273	K20810
vamb.megahit.488_14_274	K03458
vamb.megahit.488_14_275	K01464
vamb.megahit.488_14_277	K07141
vamb.megahit.488_14_278	K02016
vamb.megahit.488_14_279	K22349
vamb.megahit.488_14_280	K22349
vamb.megahit.488_14_281	K22349
vamb.megahit.488_14_282	K00286
vamb.megahit.488_14_283	K06147
vamb.megahit.488_14_288	K01183
vamb.megahit.488_14_288	K01728

vamb.megahit.488_14_295	K01491
vamb.megahit.488_14_296	K06378
vamb.megahit.488_14_297	K06379
vamb.megahit.488_14_298	K03091
vamb.megahit.488_14_300	K06403
vamb.megahit.488_14_301	K06405
vamb.megahit.488_14_302	K06406
vamb.megahit.488_14_303	K06407
vamb.megahit.488_14_304	K05366
vamb.megahit.488_14_306	K03665
vamb.megahit.488_14_309	K06929
vamb.megahit.488_14_310	K07090
vamb.megahit.488_14_311	K07090
vamb.megahit.488_14_312	K01916
vamb.megahit.488_14_317	K01736
vamb.megahit.488_14_318	K01735
vamb.megahit.488_14_318	K13829

vamb.megahit.488_14_319	K00800
vamb.megahit.488_14_320	K15024
vamb.megahit.488_14_321	K01619
vamb.megahit.488_14_322	K09700
vamb.megahit.488_14_324	K02803
vamb.megahit.488_14_324	K02804

vamb.megahit.488_14_326	K06942
vamb.megahit.488_14_328	K13292
vamb.megahit.488_14_329	K03925
vamb.megahit.488_14_330	K03438
vamb.megahit.488_14_331	K05589
vamb.megahit.488_14_331	K12065
vamb.megahit.488_14_331	K13052

vamb.megahit.488_14_332	K03587
vamb.megahit.488_14_332	K08384

vamb.megahit.488_14_333	K01928
vamb.megahit.488_14_334	K01000
vamb.megahit.488_14_335	K01925
vamb.megahit.488_14_336	K03588
vamb.megahit.488_14_337	K02563
vamb.megahit.488_14_338	K00790
vamb.megahit.488_14_339	K03589
vamb.megahit.488_14_343	K03531
vamb.megahit.488_14_344	K06383
vamb.megahit.488_14_345	K03091
vamb.megahit.488_14_346	K03091
vamb.megahit.488_14_348	K07738
vamb.megahit.488_14_349	K05810
vamb.megahit.488_14_350	K06714
vamb.megahit.488_14_351	K21672
vamb.megahit.488_14_352	K21399
vamb.megahit.488_14_353	K21400
vamb.megahit.488_14_354	K17899
vamb.megahit.488_14_355	K17898
vamb.megahit.488_14_357	K21898
vamb.megahit.488_14_368	K06147
vamb.megahit.488_14_370	K07478
vamb.megahit.488_14_371	K01893
vamb.megahit.488_14_372	K01869
vamb.megahit.488_14_375	K00973
vamb.megahit.488_14_380	K04487
vamb.megahit.488_14_381	K04488
vamb.megahit.488_14_385	K01872
vamb.megahit.488_14_389	K07447
vamb.megahit.488_14_391	K03711
vamb.megahit.488_14_392	K12574
vamb.megahit.488_14_395	K07082
vamb.megahit.488_14_397	K08303
vamb.megahit.488_14_398	K00876
vamb.megahit.488_14_399	K05515
vamb.megahit.488_14_400	K03091
vamb.megahit.488_14_401	K06400
vamb.megahit.488_14_415	K07741
vamb.megahit.488_14_422	K07455
vamb.megahit.488_14_449	K12573
vamb.megahit.488_14_452	K21471
vamb.megahit.488_14_457	K07496
vamb.megahit.488_14_464	K03332
vamb.megahit.488_14_469	K01448
vamb.megahit.488_14_472	K03091
vamb.megahit.488_14_473	K22278
vamb.megahit.488_14_475	K00014
vamb.megahit.488_14_476	K02652
vamb.megahit.488_14_477	K02669
vamb.megahit.488_14_478	K02653
vamb.megahit.488_14_479	K02650
vamb.megahit.488_14_480	K02654
vamb.megahit.488_14_481	K02662
vamb.megahit.488_14_482	K02662
vamb.megahit.488_14_482	K02663
vamb.megahit.488_14_482	K12289

vamb.megahit.488_14_483	K02664
vamb.megahit.488_14_489	K02241
vamb.megahit.488_14_490	K00891
vamb.megahit.488_14_491	K03786
vamb.megahit.488_14_492	K02356
vamb.megahit.488_14_494	K06390
vamb.megahit.488_14_495	K06391
vamb.megahit.488_14_496	K06392
vamb.megahit.488_14_497	K06393
vamb.megahit.488_14_498	K06394
vamb.megahit.488_14_499	K06395
vamb.megahit.488_14_500	K06396
vamb.megahit.488_14_501	K06397
vamb.megahit.488_14_505	K03625
vamb.megahit.488_14_506	K01409
vamb.megahit.488_14_507	K03601
vamb.megahit.488_14_508	K03602
vamb.megahit.488_14_509	K13789
vamb.megahit.488_14_511	K06442
vamb.megahit.488_14_512	K03631
vamb.megahit.488_14_513	K06399
vamb.megahit.488_14_514	K07699
vamb.megahit.488_14_520	K01515
vamb.megahit.488_14_521	K06384
vamb.megahit.488_14_522	K04763
vamb.megahit.488_14_523	K03783
vamb.megahit.488_14_524	K00756
vamb.megahit.488_14_524	K00758

vamb.megahit.488_14_525	K07258
vamb.megahit.488_14_527	K05896
vamb.megahit.488_14_528	K06024
vamb.megahit.488_14_531	K07258
vamb.megahit.488_14_532	K06178
vamb.megahit.488_14_532	K06183

vamb.megahit.488_14_535	K01571
vamb.megahit.488_14_536	K00176
vamb.megahit.488_14_537	K00174
vamb.megahit.488_14_538	K00175
vamb.megahit.488_14_539	K00177
vamb.megahit.488_14_544	K02226
vamb.megahit.488_14_544	K22305

vamb.megahit.488_14_545	K07007
vamb.megahit.488_14_547	K06208
vamb.megahit.488_14_548	K00945
vamb.megahit.488_14_549	K00655
vamb.megahit.488_14_550	K02945
vamb.megahit.488_14_550	K03527

vamb.megahit.488_14_551	K00575
vamb.megahit.488_14_553	K01179
vamb.megahit.488_14_554	K01179
