vamb.megahit.77_1_1	K06385
vamb.megahit.77_62_5	K00176
vamb.megahit.77_62_6	K00174
vamb.megahit.77_62_7	K00175
vamb.megahit.77_62_8	K00177
vamb.megahit.77_62_9	K01915
vamb.megahit.77_62_13	K02123
vamb.megahit.77_62_14	K02124
vamb.megahit.77_62_15	K02121
vamb.megahit.77_62_16	K02119
vamb.megahit.77_62_17	K02122
vamb.megahit.77_62_18	K02117
vamb.megahit.77_62_19	K02118
vamb.megahit.77_62_20	K02120
vamb.megahit.77_63_1	K01811
vamb.megahit.77_63_2	K10119
vamb.megahit.77_63_3	K10118
vamb.megahit.77_63_4	K10117
vamb.megahit.77_63_5	K07720
vamb.megahit.77_63_6	K07718
vamb.megahit.77_63_7	K06898
vamb.megahit.77_63_8	K09121
vamb.megahit.77_63_9	K07139
vamb.megahit.77_63_10	K04069
vamb.megahit.77_63_11	K00656
vamb.megahit.77_63_12	K08234
vamb.megahit.77_63_14	K00845
vamb.megahit.77_63_16	K10439
vamb.megahit.77_63_16	K17213

vamb.megahit.77_63_17	K10441
vamb.megahit.77_63_18	K10440
vamb.megahit.77_63_20	K00656
vamb.megahit.77_63_20	K20038

vamb.megahit.77_63_21	K04069
vamb.megahit.77_63_24	K03150
vamb.megahit.77_63_25	K01951
vamb.megahit.77_63_27	K06606
vamb.megahit.77_63_28	K10439
vamb.megahit.77_63_29	K00161
vamb.megahit.77_63_29	K21416

vamb.megahit.77_63_30	K00162
vamb.megahit.77_63_30	K21417

vamb.megahit.77_63_31	K00627
vamb.megahit.77_63_32	K17818
vamb.megahit.77_63_33	K00382
vamb.megahit.77_63_34	K10440
vamb.megahit.77_63_35	K10440
vamb.megahit.77_63_36	K10441
vamb.megahit.77_63_37	K00059
vamb.megahit.77_63_37	K00076

vamb.megahit.77_63_38	K00046
vamb.megahit.77_63_39	K02529
vamb.megahit.77_63_40	K06416
vamb.megahit.77_64_2	K18910
vamb.megahit.77_64_3	K04069
vamb.megahit.77_64_4	K00656
vamb.megahit.77_64_4	K20038

vamb.megahit.77_65_2	K01142
vamb.megahit.77_65_5	K03406
vamb.megahit.77_66_1	K00826
vamb.megahit.77_66_1	K02619

vamb.megahit.77_66_4	K07015
vamb.megahit.77_66_5	K00014
vamb.megahit.77_66_6	K02654
vamb.megahit.77_66_7	K02241
vamb.megahit.77_66_8	K01151
vamb.megahit.77_66_9	K03786
vamb.megahit.77_66_10	K01262
vamb.megahit.77_66_10	K01271

vamb.megahit.77_66_11	K02356
vamb.megahit.77_66_13	K06390
vamb.megahit.77_66_14	K06391
vamb.megahit.77_66_15	K06392
vamb.megahit.77_66_16	K06393
vamb.megahit.77_66_17	K06394
vamb.megahit.77_66_18	K06395
vamb.megahit.77_66_19	K06396
vamb.megahit.77_66_20	K06397
vamb.megahit.77_66_24	K03625
vamb.megahit.77_66_25	K03601
vamb.megahit.77_66_26	K03602
vamb.megahit.77_66_27	K13789
vamb.megahit.77_66_28	K09775
vamb.megahit.77_66_30	K01662
vamb.megahit.77_66_31	K06442
vamb.megahit.77_66_32	K00858
vamb.megahit.77_66_33	K03402
vamb.megahit.77_66_34	K03631
vamb.megahit.77_66_35	K06399
vamb.megahit.77_66_36	K07699
vamb.megahit.77_66_41	K02005
vamb.megahit.77_66_42	K02004
vamb.megahit.77_66_43	K02003
vamb.megahit.77_67_1	K02358
vamb.megahit.77_67_2	K02355
vamb.megahit.77_67_3	K02992
vamb.megahit.77_67_4	K02950
vamb.megahit.77_67_5	K07590
vamb.megahit.77_67_6	K03046
vamb.megahit.77_67_7	K03043
vamb.megahit.77_67_10	K01192
vamb.megahit.77_67_13	K02026
vamb.megahit.77_67_13	K10119

vamb.megahit.77_67_14	K10118
vamb.megahit.77_67_15	K10117
vamb.megahit.77_67_16	K07720
vamb.megahit.77_67_17	K07718
vamb.megahit.77_67_18	K02935
vamb.megahit.77_67_19	K02864
vamb.megahit.77_67_20	K02863
vamb.megahit.77_67_21	K02867
vamb.megahit.77_67_22	K02601
vamb.megahit.77_67_23	K03073
vamb.megahit.77_67_24	K02913
vamb.megahit.77_67_25	K01652
vamb.megahit.77_67_26	K01687
vamb.megahit.77_67_31	K01992
vamb.megahit.77_67_32	K01992
vamb.megahit.77_67_33	K01990
vamb.megahit.77_67_34	K01537
vamb.megahit.77_67_35	K01582
vamb.megahit.77_67_35	K01585

vamb.megahit.77_67_36	K07507
vamb.megahit.77_67_39	K04077
vamb.megahit.77_67_40	K04078
vamb.megahit.77_67_43	K01496
vamb.megahit.77_67_43	K11755

vamb.megahit.77_67_44	K02500
vamb.megahit.77_67_45	K01814
vamb.megahit.77_67_46	K02501
vamb.megahit.77_67_47	K01923
vamb.megahit.77_67_48	K01693
vamb.megahit.77_67_49	K00817
vamb.megahit.77_67_50	K00013
vamb.megahit.77_67_51	K00765
vamb.megahit.77_67_51	K02502

vamb.megahit.77_67_52	K02502
vamb.megahit.77_67_53	K01091
vamb.megahit.77_67_55	K02591
vamb.megahit.77_67_56	K02586
vamb.megahit.77_67_57	K01599
vamb.megahit.77_67_59	K02050
vamb.megahit.77_67_60	K02073
vamb.megahit.77_67_61	K02072
vamb.megahit.77_67_62	K02071
vamb.megahit.77_67_63	K02591
vamb.megahit.77_67_64	K02586
vamb.megahit.77_67_67	K01533
vamb.megahit.77_67_67	K17686

vamb.megahit.77_67_68	K02049
vamb.megahit.77_67_70	K02050
vamb.megahit.77_67_71	K02050
vamb.megahit.77_67_72	K02586
vamb.megahit.77_67_73	K02591
vamb.megahit.77_67_74	K01599
vamb.megahit.77_67_75	K02588
vamb.megahit.77_67_77	K02585
vamb.megahit.77_67_79	K02050
vamb.megahit.77_67_80	K02591
vamb.megahit.77_67_81	K02586
vamb.megahit.77_67_87	K01599
vamb.megahit.77_67_87	K14080

vamb.megahit.77_67_88	K01599
vamb.megahit.77_67_89	K02050
vamb.megahit.77_67_90	K02049
vamb.megahit.77_67_90	K10831
vamb.megahit.77_67_90	K15555

vamb.megahit.77_67_91	K02051
vamb.megahit.77_67_93	K01738
vamb.megahit.77_67_95	K01739
vamb.megahit.77_67_95	K01760

vamb.megahit.77_67_96	K01739
vamb.megahit.77_67_96	K01760

vamb.megahit.77_67_97	K09022
vamb.megahit.77_67_98	K01740
vamb.megahit.77_67_104	K04759
vamb.megahit.77_67_105	K04758
vamb.megahit.77_67_106	K04758
vamb.megahit.77_67_108	K03711
vamb.megahit.77_67_108	K09825

vamb.megahit.77_67_109	K07720
vamb.megahit.77_67_110	K07718
vamb.megahit.77_67_111	K05349
vamb.megahit.77_67_112	K10117
vamb.megahit.77_67_113	K02026
vamb.megahit.77_67_113	K10119

vamb.megahit.77_68_1	K01338
vamb.megahit.77_68_1	K04076

vamb.megahit.77_68_2	K06153
vamb.megahit.77_68_3	K01409
vamb.megahit.77_68_5	K08309
vamb.megahit.77_68_7	K07586
vamb.megahit.77_68_8	K07053
vamb.megahit.77_68_9	K03664
vamb.megahit.77_68_10	K06400
vamb.megahit.77_69_2	K01821
vamb.megahit.77_69_5	K03406
vamb.megahit.77_69_6	K07491
vamb.megahit.77_69_12	K03406
vamb.megahit.77_70_1	K08321
vamb.megahit.77_70_1	K11645

vamb.megahit.77_70_2	K17835
vamb.megahit.77_70_5	K01912
vamb.megahit.77_70_6	K07045
vamb.megahit.77_70_7	K01912
vamb.megahit.77_70_10	K01711
vamb.megahit.77_70_11	K02377
vamb.megahit.77_70_12	K07493
vamb.megahit.77_70_13	K04074
vamb.megahit.77_70_19	K01710
vamb.megahit.77_70_19	K08678

vamb.megahit.77_70_20	K00162
vamb.megahit.77_70_20	K21417

vamb.megahit.77_70_21	K00161
vamb.megahit.77_70_21	K21416

vamb.megahit.77_70_23	K00971
vamb.megahit.77_70_26	K06864
vamb.megahit.77_70_27	K02004
vamb.megahit.77_70_28	K02003
vamb.megahit.77_70_29	K02005
vamb.megahit.77_70_32	K02004
vamb.megahit.77_70_33	K02003
vamb.megahit.77_70_34	K02005
vamb.megahit.77_70_35	K04771
vamb.megahit.77_71_3	K03406
vamb.megahit.77_71_5	K01999
vamb.megahit.77_71_6	K01997
vamb.megahit.77_71_7	K01998
vamb.megahit.77_71_8	K01995
vamb.megahit.77_71_9	K01996
vamb.megahit.77_71_10	K04767
vamb.megahit.77_71_12	K01990
vamb.megahit.77_71_12	K20490

vamb.megahit.77_71_13	K01992
vamb.megahit.77_71_16	K06425
vamb.megahit.77_71_18	K03092
vamb.megahit.77_71_20	K00865
vamb.megahit.77_71_21	K03406
vamb.megahit.77_71_24	K01990
vamb.megahit.77_71_25	K07979
vamb.megahit.77_71_28	K03820
vamb.megahit.77_71_29	K07487
vamb.megahit.77_71_30	K07487
vamb.megahit.77_71_31	K07487
vamb.megahit.77_71_35	K07741
vamb.megahit.77_72_5	K14059
vamb.megahit.77_72_7	K02237
vamb.megahit.77_72_8	K07258
vamb.megahit.77_72_9	K01869
vamb.megahit.77_72_10	K09710
vamb.megahit.77_72_12	K00969
vamb.megahit.77_72_13	K00969
vamb.megahit.77_72_14	K01945
vamb.megahit.77_72_15	K00602
vamb.megahit.77_72_16	K11175
vamb.megahit.77_72_17	K01933
vamb.megahit.77_72_18	K00764
vamb.megahit.77_72_19	K01588
vamb.megahit.77_72_20	K06901
vamb.megahit.77_72_21	K06334
vamb.megahit.77_72_22	K06345
vamb.megahit.77_72_25	K00772
vamb.megahit.77_72_26	K08963
vamb.megahit.77_72_27	K01735
vamb.megahit.77_72_27	K13829

vamb.megahit.77_72_28	K01870
vamb.megahit.77_72_29	K04074
vamb.megahit.77_72_31	K02221
vamb.megahit.77_72_32	K09772
vamb.megahit.77_72_33	K06997
vamb.megahit.77_72_36	K06177
vamb.megahit.77_72_36	K06180

vamb.megahit.77_72_40	K03523
vamb.megahit.77_72_41	K01975
vamb.megahit.77_73_1	K06331
vamb.megahit.77_73_1	K06337

vamb.megahit.77_73_4	K00919
vamb.megahit.77_73_9	K03969
vamb.megahit.77_73_11	K00997
vamb.megahit.77_73_12	K03547
vamb.megahit.77_73_14	K03429
vamb.megahit.77_73_15	K01449
vamb.megahit.77_73_16	K06313
vamb.megahit.77_73_17	K07052
vamb.megahit.77_73_18	K02315
vamb.megahit.77_73_21	K00033
vamb.megahit.77_73_22	K00036
vamb.megahit.77_74_1	K00027
vamb.megahit.77_74_7	K21562
vamb.megahit.77_75_3	K03710
vamb.megahit.77_75_6	K01619
vamb.megahit.77_75_8	K02343
vamb.megahit.77_75_9	K09747
vamb.megahit.77_75_10	K06187
vamb.megahit.77_75_12	K03088
vamb.megahit.77_75_13	K03413
vamb.megahit.77_75_14	K03407
vamb.megahit.77_75_15	K03408
vamb.megahit.77_75_16	K03406
vamb.megahit.77_75_17	K00575
vamb.megahit.77_75_18	K03412
vamb.megahit.77_75_21	K02835
vamb.megahit.77_75_22	K07238
vamb.megahit.77_75_23	K01104
vamb.megahit.77_75_23	K20201

vamb.megahit.77_75_24	K01808
vamb.megahit.77_75_25	K00761
vamb.megahit.77_75_26	K01493
vamb.megahit.77_75_27	K02851
vamb.megahit.77_75_28	K01791
vamb.megahit.77_75_28	K02851

vamb.megahit.77_75_30	K02108
vamb.megahit.77_75_31	K02110
vamb.megahit.77_75_32	K02109
vamb.megahit.77_75_33	K02113
vamb.megahit.77_75_34	K02111
vamb.megahit.77_75_35	K02115
vamb.megahit.77_75_36	K02112
vamb.megahit.77_75_37	K02114
vamb.megahit.77_75_40	K12511
vamb.megahit.77_75_41	K12510
vamb.megahit.77_75_42	K02283
vamb.megahit.77_75_48	K00059
vamb.megahit.77_75_51	K00760
vamb.megahit.77_75_52	K00016
vamb.megahit.77_75_53	K00027
vamb.megahit.77_76_5	K07315
vamb.megahit.77_76_6	K01338
vamb.megahit.77_76_9	K01071
vamb.megahit.77_77_1	K00554
vamb.megahit.77_77_2	K02860
vamb.megahit.77_77_3	K06960
vamb.megahit.77_77_4	K02959
vamb.megahit.77_77_5	K03106
vamb.megahit.77_77_6	K09787
vamb.megahit.77_77_7	K00762
vamb.megahit.77_77_9	K17828
vamb.megahit.77_77_10	K02823
vamb.megahit.77_77_11	K01955
vamb.megahit.77_77_12	K01956
vamb.megahit.77_77_13	K01591
vamb.megahit.77_77_14	K01465
vamb.megahit.77_77_15	K00609
vamb.megahit.77_77_16	K02825
vamb.megahit.77_78_1	K01939
vamb.megahit.77_78_3	K01678
vamb.megahit.77_78_4	K01677
vamb.megahit.77_78_6	K03530
vamb.megahit.77_78_7	K07699
vamb.megahit.77_78_8	K00891
vamb.megahit.77_78_9	K01736
vamb.megahit.77_78_10	K00800
vamb.megahit.77_78_11	K11928
vamb.megahit.77_78_12	K07444
vamb.megahit.77_78_13	K07238
vamb.megahit.77_78_17	K00014
vamb.megahit.77_78_18	K03574
vamb.megahit.77_78_19	K13281
vamb.megahit.77_78_20	K06001
vamb.megahit.77_78_21	K03499
vamb.megahit.77_78_22	K03499
vamb.megahit.77_78_25	K07301
vamb.megahit.77_78_26	K03437
vamb.megahit.77_78_27	K02887
vamb.megahit.77_78_28	K02916
vamb.megahit.77_78_29	K02520
vamb.megahit.77_78_30	K01868
vamb.megahit.77_78_32	K03406
vamb.megahit.77_78_33	K07098
vamb.megahit.77_78_35	K01810
vamb.megahit.77_78_36	K00573
vamb.megahit.77_78_38	K01890
vamb.megahit.77_78_39	K01889
vamb.megahit.77_78_42	K06180
vamb.megahit.77_78_43	K06969
vamb.megahit.77_78_45	K01784
vamb.megahit.77_78_46	K00849
vamb.megahit.77_78_47	K00965
vamb.megahit.77_78_49	K07192
vamb.megahit.77_78_58	K10716
vamb.megahit.77_79_1	K02990
vamb.megahit.77_79_2	K03111
vamb.megahit.77_79_3	K02963
vamb.megahit.77_79_4	K04518
vamb.megahit.77_79_4	K14170

vamb.megahit.77_79_7	K02939
vamb.megahit.77_79_8	K02314
vamb.megahit.77_79_9	K04075
vamb.megahit.77_79_10	K00760
vamb.megahit.77_79_11	K03798
vamb.megahit.77_79_12	K00789
vamb.megahit.77_79_14	K03581
vamb.megahit.77_79_15	K02242
vamb.megahit.77_79_17	K02398
vamb.megahit.77_79_19	K02396
vamb.megahit.77_79_20	K02396
vamb.megahit.77_79_21	K02397
vamb.megahit.77_79_23	K13626
vamb.megahit.77_79_24	K03563
vamb.megahit.77_79_25	K02406
vamb.megahit.77_80_1	K07130
vamb.megahit.77_80_3	K01778
vamb.megahit.77_80_4	K10206
vamb.megahit.77_80_6	K07038
vamb.megahit.77_80_7	K12410
vamb.megahit.77_80_8	K21929
vamb.megahit.77_80_9	K21929
vamb.megahit.77_81_7	K01599
vamb.megahit.77_81_11	K10441
vamb.megahit.77_81_12	K10440
vamb.megahit.77_81_14	K00008
vamb.megahit.77_81_15	K00004
vamb.megahit.77_82_1	K03885
vamb.megahit.77_82_2	K03734
vamb.megahit.77_82_4	K00805
vamb.megahit.77_82_5	K00805
vamb.megahit.77_82_8	K05350
vamb.megahit.77_82_9	K02435
vamb.megahit.77_82_10	K02433
vamb.megahit.77_82_11	K02434
vamb.megahit.77_82_13	K00625
vamb.megahit.77_82_14	K00925
vamb.megahit.77_82_16	K07040
vamb.megahit.77_82_17	K02911
vamb.megahit.77_82_19	K03977
vamb.megahit.77_82_20	K08591
vamb.megahit.77_82_21	K00057
vamb.megahit.77_82_23	K04565
vamb.megahit.77_82_24	K00854
vamb.megahit.77_82_25	K15635
vamb.megahit.77_82_26	K03711
vamb.megahit.77_82_28	K01625
vamb.megahit.77_83_1	K00433
vamb.megahit.77_83_1	K01055

vamb.megahit.77_83_3	K11991
vamb.megahit.77_83_4	K08602
vamb.megahit.77_83_5	K07566
vamb.megahit.77_83_7	K02278
vamb.megahit.77_83_9	K00790
vamb.megahit.77_83_10	K06381
vamb.megahit.77_83_12	K06283
vamb.megahit.77_83_13	K03569
vamb.megahit.77_83_14	K02392
vamb.megahit.77_83_15	K02390
vamb.megahit.77_83_15	K02392

vamb.megahit.77_83_16	K02395
vamb.megahit.77_83_18	K02049
vamb.megahit.77_83_19	K02050
vamb.megahit.77_83_20	K02051
vamb.megahit.77_83_22	K03079
vamb.megahit.77_83_23	K00880
vamb.megahit.77_83_24	K02431
vamb.megahit.77_83_26	K10440
vamb.megahit.77_83_28	K01775
vamb.megahit.77_83_28	K02529
vamb.megahit.77_83_28	K05499

vamb.megahit.77_83_30	K19956
vamb.megahit.77_83_31	K03801
vamb.megahit.77_83_32	K03644
vamb.megahit.77_83_33	K00627
vamb.megahit.77_83_34	K00382
vamb.megahit.77_83_35	K11381
vamb.megahit.77_83_36	K02081
vamb.megahit.77_83_37	K00068
vamb.megahit.77_83_39	K02854
vamb.megahit.77_83_40	K00848
vamb.megahit.77_83_40	K00879

vamb.megahit.77_83_42	K01813
vamb.megahit.77_83_45	K10797
vamb.megahit.77_84_1	K00375
vamb.megahit.77_84_2	K07052
vamb.megahit.77_84_4	K03088
vamb.megahit.77_84_11	K04759
vamb.megahit.77_84_13	K00537
vamb.megahit.77_84_14	K03406
vamb.megahit.77_85_1	K10440
vamb.megahit.77_85_2	K17215
vamb.megahit.77_85_3	K10439
vamb.megahit.77_85_4	K02027
vamb.megahit.77_85_8	K02897
vamb.megahit.77_85_9	K00525
