vamb.spades.21_1_1	K10112
vamb.spades.21_38_1	K03091
vamb.spades.21_38_2	K21993
vamb.spades.21_38_3	K06962
vamb.spades.21_38_4	K03218
vamb.spades.21_38_5	K03465
vamb.spades.21_38_6	K11145
vamb.spades.21_38_7	K01883
vamb.spades.21_38_8	K00640
vamb.spades.21_38_9	K01885
vamb.spades.21_38_9	K09698

vamb.spades.21_38_10	K01770
vamb.spades.21_38_10	K12506

vamb.spades.21_38_11	K00991
vamb.spades.21_38_13	K07736
vamb.spades.21_38_14	K04485
vamb.spades.21_38_15	K03696
vamb.spades.21_38_16	K19405
vamb.spades.21_38_17	K19411
vamb.spades.21_38_18	K03708
vamb.spades.21_39_2	K01448
vamb.spades.21_39_5	K01582
vamb.spades.21_39_5	K01583
vamb.spades.21_39_5	K01585

vamb.spades.21_39_6	K01582
vamb.spades.21_39_6	K01583
vamb.spades.21_39_6	K01585

vamb.spades.21_39_7	K08978
vamb.spades.21_39_8	K03088
vamb.spades.21_39_11	K09136
vamb.spades.21_39_12	K03823
vamb.spades.21_39_13	K09155
vamb.spades.21_39_14	K07075
vamb.spades.21_40_1	K06024
vamb.spades.21_40_2	K05896
vamb.spades.21_40_3	K01867
vamb.spades.21_40_5	K01586
vamb.spades.21_40_10	K06333
vamb.spades.21_40_11	K06334
vamb.spades.21_40_12	K07507
vamb.spades.21_40_13	K06408
vamb.spades.21_40_14	K06407
vamb.spades.21_40_15	K03090
vamb.spades.21_40_15	K03091

vamb.spades.21_40_16	K06379
vamb.spades.21_40_17	K06378
vamb.spades.21_40_18	K07258
vamb.spades.21_40_19	K00772
vamb.spades.21_40_19	K03783

vamb.spades.21_40_20	K01839
vamb.spades.21_40_21	K03733
vamb.spades.21_40_21	K04763

vamb.spades.21_40_22	K06384
vamb.spades.21_40_24	K01515
vamb.spades.21_40_30	K07699
vamb.spades.21_40_31	K06399
vamb.spades.21_40_32	K03631
vamb.spades.21_40_33	K03402
vamb.spades.21_40_35	K00858
vamb.spades.21_40_37	K06442
vamb.spades.21_40_38	K01662
vamb.spades.21_40_40	K13789
vamb.spades.21_40_41	K03602
vamb.spades.21_40_42	K03601
vamb.spades.21_40_44	K01491
vamb.spades.21_40_45	K00266
vamb.spades.21_40_46	K00528
vamb.spades.21_40_46	K16951

vamb.spades.21_40_47	K01409
vamb.spades.21_40_48	K03625
vamb.spades.21_40_52	K01961
vamb.spades.21_40_53	K01571
vamb.spades.21_40_53	K01960

vamb.spades.21_40_54	K06397
vamb.spades.21_40_55	K06396
vamb.spades.21_40_56	K06395
vamb.spades.21_40_57	K06394
vamb.spades.21_40_58	K06393
vamb.spades.21_40_59	K06392
vamb.spades.21_40_60	K06391
vamb.spades.21_40_61	K06390
vamb.spades.21_40_63	K02356
vamb.spades.21_40_64	K01262
vamb.spades.21_40_64	K01271

vamb.spades.21_40_65	K03786
vamb.spades.21_40_66	K03592
vamb.spades.21_40_67	K03568
vamb.spades.21_40_68	K02664
vamb.spades.21_40_69	K02664
vamb.spades.21_40_70	K02663
vamb.spades.21_40_71	K02662
vamb.spades.21_40_73	K02672
vamb.spades.21_40_76	K02654
vamb.spades.21_40_77	K02456
vamb.spades.21_40_78	K02653
vamb.spades.21_40_79	K02669
vamb.spades.21_40_80	K02454
vamb.spades.21_40_80	K02652

vamb.spades.21_40_81	K01735
vamb.spades.21_40_81	K13829

vamb.spades.21_40_82	K00891
vamb.spades.21_40_83	K01736
vamb.spades.21_40_85	K00014
vamb.spades.21_40_86	K07015
vamb.spades.21_40_87	K03091
vamb.spades.21_40_88	K05515
vamb.spades.21_40_89	K08303
vamb.spades.21_40_90	K07082
vamb.spades.21_40_93	K07447
vamb.spades.21_40_95	K01872
vamb.spades.21_41_1	K07281
vamb.spades.21_41_1	K07291

vamb.spades.21_41_2	K01858
vamb.spades.21_41_6	K08281
vamb.spades.21_41_7	K01739
vamb.spades.21_41_7	K01760

vamb.spades.21_41_9	K20971
vamb.spades.21_41_13	K00783
vamb.spades.21_41_14	K03826
vamb.spades.21_41_15	K07238
vamb.spades.21_41_16	K04771
vamb.spades.21_41_17	K00784
vamb.spades.21_41_18	K00790
vamb.spades.21_41_19	K01507
vamb.spades.21_41_21	K07213
vamb.spades.21_41_22	K00384
vamb.spades.21_41_24	K06871
vamb.spades.21_41_25	K07667
vamb.spades.21_41_26	K07814
