vamb.spades.286_1_7	K06405
vamb.spades.286_78_2	K02407
vamb.spades.286_78_3	K02422
vamb.spades.286_78_5	K03284
vamb.spades.286_78_7	K04070
vamb.spades.286_78_9	K08884
vamb.spades.286_78_9	K12132

vamb.spades.286_78_10	K02283
vamb.spades.286_78_11	K12510
vamb.spades.286_78_12	K12510
vamb.spades.286_78_12	K12511

vamb.spades.286_78_16	K02279
vamb.spades.286_78_22	K14475
vamb.spades.286_78_23	K01703
vamb.spades.286_78_23	K20452

vamb.spades.286_78_24	K01704
vamb.spades.286_78_25	K00052
vamb.spades.286_78_26	K02035
vamb.spades.286_78_26	K15580

vamb.spades.286_78_27	K02032
vamb.spades.286_78_27	K10823

vamb.spades.286_78_28	K15583
vamb.spades.286_78_29	K02034
vamb.spades.286_78_29	K15582

vamb.spades.286_78_30	K15581
vamb.spades.286_78_32	K01356
vamb.spades.286_78_33	K01305
vamb.spades.286_78_35	K13282
vamb.spades.286_78_36	K03802
vamb.spades.286_78_37	K01495
vamb.spades.286_78_39	K00796
vamb.spades.286_78_40	K01633
vamb.spades.286_78_41	K00950
vamb.spades.286_78_41	K13940

vamb.spades.286_78_43	K03524
vamb.spades.286_78_45	K03525
vamb.spades.286_78_46	K00027
vamb.spades.286_78_47	K01582
vamb.spades.286_78_47	K01583
vamb.spades.286_78_47	K01585

vamb.spades.286_78_48	K00943
vamb.spades.286_78_49	K02341
vamb.spades.286_78_52	K15460
vamb.spades.286_78_53	K07056
vamb.spades.286_78_54	K06284
vamb.spades.286_78_55	K06373
vamb.spades.286_78_56	K06374
vamb.spades.286_78_59	K00805
vamb.spades.286_78_59	K02523

vamb.spades.286_78_60	K16188
vamb.spades.286_78_61	K01874
vamb.spades.286_79_2	K18890
vamb.spades.286_79_3	K18889
vamb.spades.286_79_4	K02529
vamb.spades.286_80_2	K02315
vamb.spades.286_80_3	K07052
vamb.spades.286_80_4	K06313
vamb.spades.286_80_5	K01449
vamb.spades.286_80_6	K03429
vamb.spades.286_80_8	K03547
vamb.spades.286_80_9	K00997
vamb.spades.286_80_11	K03969
vamb.spades.286_80_15	K00919
vamb.spades.286_80_18	K06436
vamb.spades.286_80_19	K06331
vamb.spades.286_80_19	K06337

vamb.spades.286_80_23	K06317
vamb.spades.286_80_26	K18346
vamb.spades.286_80_30	K02004
vamb.spades.286_80_31	K02003
vamb.spades.286_80_39	K03497
vamb.spades.286_80_40	K03496
vamb.spades.286_80_41	K02470
vamb.spades.286_80_43	K03629
vamb.spades.286_80_44	K14761
vamb.spades.286_80_45	K02338
vamb.spades.286_80_46	K02313
vamb.spades.286_80_47	K03536
vamb.spades.286_80_48	K03217
vamb.spades.286_80_49	K06346
vamb.spades.286_80_50	K03650
vamb.spades.286_80_51	K03495
vamb.spades.286_80_52	K03501
vamb.spades.286_80_53	K03497
vamb.spades.286_80_54	K02469
vamb.spades.286_81_1	K00847
vamb.spades.286_81_2	K01193
vamb.spades.286_81_3	K01193
vamb.spades.286_81_5	K17318
vamb.spades.286_81_8	K02529
vamb.spades.286_82_1	K02409
vamb.spades.286_82_2	K02409
vamb.spades.286_82_3	K02408
vamb.spades.286_82_4	K02388
vamb.spades.286_82_5	K02387
vamb.spades.286_82_6	K04094
vamb.spades.286_82_7	K03168
vamb.spades.286_82_8	K04096
vamb.spades.286_82_9	K00762
vamb.spades.286_82_11	K17828
vamb.spades.286_82_12	K02823
vamb.spades.286_82_13	K01955
vamb.spades.286_82_14	K01956
vamb.spades.286_82_15	K01591
vamb.spades.286_82_16	K01465
vamb.spades.286_82_17	K00609
vamb.spades.286_82_18	K02825
vamb.spades.286_82_19	K06180
vamb.spades.286_82_20	K03101
vamb.spades.286_82_21	K02035
vamb.spades.286_82_22	K05810
vamb.spades.286_82_23	K06416
vamb.spades.286_82_24	K09769
vamb.spades.286_82_25	K18682
vamb.spades.286_82_29	K03466
vamb.spades.286_82_31	K01358
vamb.spades.286_82_32	K07137
vamb.spades.286_82_35	K06967
vamb.spades.286_82_38	K03086
vamb.spades.286_82_39	K02316
vamb.spades.286_82_42	K03074
vamb.spades.286_82_43	K03072
vamb.spades.286_82_43	K12257

vamb.spades.286_82_44	K09163
vamb.spades.286_82_45	K06871
vamb.spades.286_82_48	K03210
vamb.spades.286_82_49	K00773
vamb.spades.286_82_50	K07568
vamb.spades.286_82_52	K06381
vamb.spades.286_82_54	K00133
vamb.spades.286_82_55	K01714
vamb.spades.286_82_56	K00215
vamb.spades.286_82_57	K00928
vamb.spades.286_82_58	K03973
vamb.spades.286_82_60	K01912
vamb.spades.286_82_61	K00180
vamb.spades.286_82_62	K00179
vamb.spades.286_82_63	K03307
vamb.spades.286_82_63	K11928

vamb.spades.286_82_64	K07576
vamb.spades.286_82_66	K01179
vamb.spades.286_82_67	K01179
vamb.spades.286_82_69	K01925
vamb.spades.286_82_73	K00575
vamb.spades.286_82_74	K02945
vamb.spades.286_82_74	K03527

vamb.spades.286_82_75	K00655
vamb.spades.286_82_76	K00945
vamb.spades.286_82_77	K06208
vamb.spades.286_82_80	K07007
vamb.spades.286_82_83	K01571
vamb.spades.286_82_86	K01966
vamb.spades.286_82_88	K01480
vamb.spades.286_82_90	K06178
vamb.spades.286_82_90	K06183

vamb.spades.286_82_94	K06024
vamb.spades.286_82_95	K05896
vamb.spades.286_82_97	K07258
vamb.spades.286_82_98	K01839
vamb.spades.286_82_102	K04763
vamb.spades.286_82_103	K06384
vamb.spades.286_82_104	K01515
vamb.spades.286_82_105	K03469
vamb.spades.286_82_106	K00286
vamb.spades.286_82_107	K02238
vamb.spades.286_82_111	K06297
vamb.spades.286_82_111	K06312

vamb.spades.286_82_113	K06295
vamb.spades.286_82_117	K03406
vamb.spades.286_82_118	K06147
vamb.spades.286_82_119	K06147
vamb.spades.286_82_121	K06411
vamb.spades.286_82_122	K06410
vamb.spades.286_82_124	K00962
vamb.spades.286_82_125	K02956
vamb.spades.286_82_127	K06333
vamb.spades.286_82_128	K06334
vamb.spades.286_82_132	K00772
vamb.spades.286_82_135	K01222
vamb.spades.286_82_136	K07053
vamb.spades.286_82_138	K17319
vamb.spades.286_82_139	K17318
vamb.spades.286_82_141	K01735
vamb.spades.286_82_141	K13829

vamb.spades.286_82_142	K01870
vamb.spades.286_82_143	K04074
vamb.spades.286_82_145	K02221
vamb.spades.286_82_146	K09772
vamb.spades.286_82_147	K06997
vamb.spades.286_82_150	K06180
vamb.spades.286_82_152	K07699
vamb.spades.286_82_153	K06399
vamb.spades.286_82_154	K03631
vamb.spades.286_82_155	K03402
vamb.spades.286_82_156	K00858
vamb.spades.286_82_157	K06442
vamb.spades.286_82_158	K01662
vamb.spades.286_82_160	K09775
vamb.spades.286_82_161	K13789
vamb.spades.286_82_162	K03602
vamb.spades.286_82_163	K03601
vamb.spades.286_82_164	K03625
vamb.spades.286_82_168	K06397
vamb.spades.286_82_169	K06396
vamb.spades.286_82_170	K06395
vamb.spades.286_82_171	K06394
vamb.spades.286_82_172	K06393
vamb.spades.286_82_173	K06392
vamb.spades.286_82_174	K06391
vamb.spades.286_82_175	K06390
vamb.spades.286_82_177	K02356
vamb.spades.286_82_178	K03786
vamb.spades.286_82_179	K01151
vamb.spades.286_82_180	K02241
vamb.spades.286_82_181	K02654
vamb.spades.286_82_182	K00014
vamb.spades.286_82_183	K07015
vamb.spades.286_82_184	K00826
vamb.spades.286_82_184	K02619

vamb.spades.286_82_188	K00954
vamb.spades.286_82_189	K08316
vamb.spades.286_82_190	K03655
vamb.spades.286_82_191	K02902
vamb.spades.286_82_194	K10773
vamb.spades.286_82_195	K04771
vamb.spades.286_82_199	K01126
vamb.spades.286_82_200	K06942
vamb.spades.286_82_201	K03408
vamb.spades.286_82_202	K03856
vamb.spades.286_82_203	K21088
vamb.spades.286_82_204	K08309
vamb.spades.286_82_205	K00859
vamb.spades.286_82_206	K02335
vamb.spades.286_82_208	K03088
vamb.spades.286_82_209	K00790
vamb.spades.286_82_210	K02563
vamb.spades.286_82_211	K03588
vamb.spades.286_82_212	K01000
vamb.spades.286_82_213	K01929
vamb.spades.286_82_214	K01928
vamb.spades.286_82_215	K03587
vamb.spades.286_82_215	K08384

vamb.spades.286_82_217	K03438
vamb.spades.286_82_218	K03925
vamb.spades.286_82_220	K05837
vamb.spades.286_82_222	K13292
vamb.spades.286_82_226	K00657
vamb.spades.286_82_227	K02021
vamb.spades.286_82_227	K06147
vamb.spades.286_82_227	K11085
vamb.spades.286_82_227	K18104

vamb.spades.286_82_228	K01874
vamb.spades.286_82_230	K01507
vamb.spades.286_82_233	K01874
vamb.spades.286_82_236	K01921
vamb.spades.286_82_237	K01928
vamb.spades.286_83_13	K02529
vamb.spades.286_83_18	K00760
vamb.spades.286_83_19	K09927
vamb.spades.286_83_22	K00948
vamb.spades.286_84_3	K19171
vamb.spades.286_84_11	K00390
vamb.spades.286_84_12	K07727
vamb.spades.286_84_13	K03630
vamb.spades.286_84_24	K03205
vamb.spades.286_84_31	K04763
vamb.spades.286_84_37	K04763
vamb.spades.286_84_44	K07729
vamb.spades.286_84_50	K02654
vamb.spades.286_84_61	K02279
vamb.spades.286_84_64	K03497
vamb.spades.286_84_65	K03496
vamb.spades.286_85_2	K00859
vamb.spades.286_85_2	K01734

vamb.spades.286_85_4	K00845
vamb.spades.286_85_5	K01788
vamb.spades.286_85_6	K07045
vamb.spades.286_85_7	K10212
vamb.spades.286_85_9	K03340
vamb.spades.286_85_10	K06409
vamb.spades.286_85_13	K02123
vamb.spades.286_85_14	K02124
vamb.spades.286_85_15	K02121
vamb.spades.286_85_16	K02119
vamb.spades.286_85_17	K02122
vamb.spades.286_85_18	K02117
vamb.spades.286_85_19	K02118
vamb.spades.286_85_20	K02120
vamb.spades.286_85_28	K00016
vamb.spades.286_85_30	K13010
vamb.spades.286_85_31	K13012
vamb.spades.286_85_33	K19422
vamb.spades.286_85_34	K19425
vamb.spades.286_85_35	K19424
vamb.spades.286_85_37	K19424
vamb.spades.286_85_38	K19419
vamb.spades.286_85_40	K00633
vamb.spades.286_85_40	K00661

vamb.spades.286_85_46	K15532
vamb.spades.286_85_49	K01953
vamb.spades.286_85_59	K04758
vamb.spades.286_85_60	K04758
vamb.spades.286_85_61	K04759
vamb.spades.286_85_64	K01258
vamb.spades.286_85_66	K03976
vamb.spades.286_85_68	K02030
vamb.spades.286_85_69	K02029
vamb.spades.286_85_70	K02028
vamb.spades.286_85_72	K00031
vamb.spades.286_85_73	K02029
vamb.spades.286_85_73	K02030

vamb.spades.286_85_74	K02029
vamb.spades.286_85_74	K02030

vamb.spades.286_85_75	K02028
vamb.spades.286_85_76	K03499
vamb.spades.286_85_77	K03498
vamb.spades.286_85_78	K02103
vamb.spades.286_85_79	K17319
vamb.spades.286_85_80	K17320
vamb.spades.286_85_81	K17318
vamb.spades.286_85_82	K01191
vamb.spades.286_85_83	K03466
vamb.spades.286_85_86	K06147
vamb.spades.286_85_87	K06147
vamb.spades.286_85_88	K03465
vamb.spades.286_85_89	K00287
vamb.spades.286_85_90	K02520
vamb.spades.286_85_91	K02916
vamb.spades.286_85_92	K02887
vamb.spades.286_85_93	K03437
vamb.spades.286_85_94	K07301
vamb.spades.286_85_97	K03499
vamb.spades.286_85_98	K03499
vamb.spades.286_85_99	K01866
vamb.spades.286_85_100	K03498
vamb.spades.286_85_104	K03429
vamb.spades.286_85_105	K07258
vamb.spades.286_85_108	K06295
vamb.spades.286_85_109	K06297
vamb.spades.286_85_111	K06296
vamb.spades.286_85_112	K04034
vamb.spades.286_85_117	K03783
vamb.spades.286_85_118	K01251
vamb.spades.286_85_120	K12960
vamb.spades.286_85_120	K20810

vamb.spades.286_85_121	K00756
vamb.spades.286_85_121	K00758

vamb.spades.286_85_123	K01599
vamb.spades.286_85_124	K02103
vamb.spades.286_86_1	K02477
vamb.spades.286_87_2	K04750
vamb.spades.286_87_4	K01892
vamb.spades.286_87_7	K06147
vamb.spades.286_88_1	K07813
vamb.spades.286_88_2	K03517
vamb.spades.286_88_3	K00278
vamb.spades.286_88_4	K00767
vamb.spades.286_88_8	K01449
vamb.spades.286_88_9	K06423
vamb.spades.286_88_13	K05970
vamb.spades.286_88_15	K07658
vamb.spades.286_88_15	K07668

vamb.spades.286_88_16	K07652
vamb.spades.286_88_20	K00790
vamb.spades.286_88_22	K00783
