	Metabolism	MODULE	NAME	PWY_ID
598	Arginine and proline metabolism	M00978	Ornithine-ammonia cycle	01100
599	Arginine and proline metabolism	M00015	Proline biosynthesis, glutamate => proline	00330
600	Arginine and proline metabolism	M00015	Proline biosynthesis, glutamate => proline	01230
601	Arginine and proline metabolism	M00015	Proline biosynthesis, glutamate => proline	01100
602	Arginine and proline metabolism	M00970	Proline degradation, proline => glutamate	00330
603	Arginine and proline metabolism	M00970	Proline degradation, proline => glutamate	01100
604	Arginine and proline metabolism	M00972	Proline metabolism	00330
605	Arginine and proline metabolism	M00972	Proline metabolism	01100
606	Arginine and proline metabolism	M00047	Creatine pathway	00330
607	Arginine and proline metabolism	M00047	Creatine pathway	00260
608	Arginine and proline metabolism	M00047	Creatine pathway	01100
609	Arginine and proline metabolism	M00879	Arginine succinyltransferase pathway, arginine => glutamate	00330
610	Arginine and proline metabolism	M00879	Arginine succinyltransferase pathway, arginine => glutamate	01100
611	Polyamine biosynthesis	M00133	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine	00330
612	Polyamine biosynthesis	M00133	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine	01100
613	Polyamine biosynthesis	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine	00330
614	Polyamine biosynthesis	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine	01100
615	Polyamine biosynthesis	M00135	GABA biosynthesis, eukaryotes, putrescine => GABA	00330
616	Polyamine biosynthesis	M00135	GABA biosynthesis, eukaryotes, putrescine => GABA	01100
617	Polyamine biosynthesis	M00136	GABA biosynthesis, prokaryotes, putrescine => GABA	00330
618	Polyamine biosynthesis	M00136	GABA biosynthesis, prokaryotes, putrescine => GABA	01100
619	Histidine metabolism	M00026	Histidine biosynthesis, PRPP => histidine	00340
620	Histidine metabolism	M00026	Histidine biosynthesis, PRPP => histidine	01230
621	Histidine metabolism	M00026	Histidine biosynthesis, PRPP => histidine	01100
622	Histidine metabolism	M00026	Histidine biosynthesis, PRPP => histidine	01110
623	Histidine metabolism	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate	00340
624	Histidine metabolism	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate	01100
625	Aromatic amino acid metabolism	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	00400
626	Aromatic amino acid metabolism	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	01230
627	Aromatic amino acid metabolism	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	01100
628	Aromatic amino acid metabolism	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	01110
629	Aromatic amino acid metabolism	M00023	Tryptophan biosynthesis, chorismate => tryptophan	00400
630	Aromatic amino acid metabolism	M00023	Tryptophan biosynthesis, chorismate => tryptophan	01230
631	Aromatic amino acid metabolism	M00023	Tryptophan biosynthesis, chorismate => tryptophan	01100
632	Aromatic amino acid metabolism	M00023	Tryptophan biosynthesis, chorismate => tryptophan	01110
633	Aromatic amino acid metabolism	M00024	Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine	00400
634	Aromatic amino acid metabolism	M00024	Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine	01230
635	Aromatic amino acid metabolism	M00024	Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine	01100
636	Aromatic amino acid metabolism	M00024	Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine	01110
637	Aromatic amino acid metabolism	M00910	Phenylalanine biosynthesis, chorismate => arogenate => phenylalanine	00400
638	Aromatic amino acid metabolism	M00910	Phenylalanine biosynthesis, chorismate => arogenate => phenylalanine	01230
639	Aromatic amino acid metabolism	M00910	Phenylalanine biosynthesis, chorismate => arogenate => phenylalanine	01100
640	Aromatic amino acid metabolism	M00910	Phenylalanine biosynthesis, chorismate => arogenate => phenylalanine	01110
641	Aromatic amino acid metabolism	M00025	Tyrosine biosynthesis, chorismate => HPP => tyrosine	00400
642	Aromatic amino acid metabolism	M00025	Tyrosine biosynthesis, chorismate => HPP => tyrosine	01230
643	Aromatic amino acid metabolism	M00025	Tyrosine biosynthesis, chorismate => HPP => tyrosine	01100
644	Aromatic amino acid metabolism	M00040	Tyrosine biosynthesis, chorismate => arogenate => tyrosine	00400
645	Aromatic amino acid metabolism	M00040	Tyrosine biosynthesis, chorismate => arogenate => tyrosine	01230
646	Aromatic amino acid metabolism	M00040	Tyrosine biosynthesis, chorismate => arogenate => tyrosine	01100
647	Aromatic amino acid metabolism	M00040	Tyrosine biosynthesis, chorismate => arogenate => tyrosine	01110
648	Aromatic amino acid metabolism	M00042	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline	00350
649	Aromatic amino acid metabolism	M00042	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline	01100
650	Aromatic amino acid metabolism	M00043	Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine	00350
651	Aromatic amino acid metabolism	M00043	Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine	01100
652	Aromatic amino acid metabolism	M00044	Tyrosine degradation, tyrosine => homogentisate	00350
653	Aromatic amino acid metabolism	M00044	Tyrosine degradation, tyrosine => homogentisate	01100
654	Aromatic amino acid metabolism	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	00350
655	Aromatic amino acid metabolism	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	01220
656	Aromatic amino acid metabolism	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	01100
657	Aromatic amino acid metabolism	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	01120
658	Aromatic amino acid metabolism	M00037	Melatonin biosynthesis, animals, tryptophan => serotonin => melatonin	00380
659	Aromatic amino acid metabolism	M00037	Melatonin biosynthesis, animals, tryptophan => serotonin => melatonin	01100
660	Aromatic amino acid metabolism	M00936	Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin	00380
661	Aromatic amino acid metabolism	M00936	Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin	01100
662	Aromatic amino acid metabolism	M00936	Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin	01110
663	Aromatic amino acid metabolism	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	00380
664	Aromatic amino acid metabolism	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	01100
665	Other amino acid metabolism	M00027	GABA (gamma-Aminobutyrate) shunt	00250
666	Other amino acid metabolism	M00027	GABA (gamma-Aminobutyrate) shunt	00650
667	Other amino acid metabolism	M00027	GABA (gamma-Aminobutyrate) shunt	01100
668	Other amino acid metabolism	M00369	Cyanogenic glycoside biosynthesis, tyrosine => dhurrin	00460
669	Other amino acid metabolism	M00369	Cyanogenic glycoside biosynthesis, tyrosine => dhurrin	01100
670	Other amino acid metabolism	M00369	Cyanogenic glycoside biosynthesis, tyrosine => dhurrin	01110
671	Other amino acid metabolism	M00118	Glutathione biosynthesis, glutamate => glutathione	00480
672	Other amino acid metabolism	M00118	Glutathione biosynthesis, glutamate => glutathione	01240
673	Other amino acid metabolism	M00118	Glutathione biosynthesis, glutamate => glutathione	01100
674	Other amino acid metabolism	M00947	D-Arginine racemization, D-arginine => L-arginine	00470
675	Other amino acid metabolism	M00947	D-Arginine racemization, D-arginine => L-arginine	01100
676	Other amino acid metabolism	M00948	Hydroxyproline degradation, trans-4-hydroxy-L-proline => 2-oxoglutarate	00470
677	Other amino acid metabolism	M00948	Hydroxyproline degradation, trans-4-hydroxy-L-proline => 2-oxoglutarate	01100
678	Other amino acid metabolism	M00949	Staphylopine biosynthesis, L-histidine => staphylopine	00470
679	Other amino acid metabolism	M00949	Staphylopine biosynthesis, L-histidine => staphylopine	01100
680	Glycan biosynthesis	M00055	N-glycan precursor biosynthesis	00510
681	Glycan biosynthesis	M00055	N-glycan precursor biosynthesis	01100
682	Glycan biosynthesis	M00072	N-glycosylation by oligosaccharyltransferase	00510
683	Glycan biosynthesis	M00072	N-glycosylation by oligosaccharyltransferase	00513
684	Glycan biosynthesis	M00072	N-glycosylation by oligosaccharyltransferase	01100
685	Glycan biosynthesis	M00073	N-glycan precursor trimming	00510
686	Glycan biosynthesis	M00073	N-glycan precursor trimming	01100
687	Glycan biosynthesis	M00074	N-glycan biosynthesis, high-mannose type	00510
688	Glycan biosynthesis	M00074	N-glycan biosynthesis, high-mannose type	00513
689	Glycan biosynthesis	M00074	N-glycan biosynthesis, high-mannose type	01100
690	Glycan biosynthesis	M00075	N-glycan biosynthesis, complex type	00510
691	Glycan biosynthesis	M00075	N-glycan biosynthesis, complex type	01100
692	Glycan biosynthesis	M00056	O-glycan biosynthesis, mucin type core	00512
693	Glycan biosynthesis	M00056	O-glycan biosynthesis, mucin type core	01100
694	Glycan biosynthesis	M00872	O-glycan biosynthesis, mannose type (core M3)	00515
695	Glycan biosynthesis	M00872	O-glycan biosynthesis, mannose type (core M3)	01100
696	Glycan biosynthesis	M00065	GPI-anchor biosynthesis, core oligosaccharide	00563
697	Glycan biosynthesis	M00065	GPI-anchor biosynthesis, core oligosaccharide	01100
698	Glycan biosynthesis	M00070	Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer	00601
699	Glycan biosynthesis	M00070	Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer	01100
700	Glycan biosynthesis	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer	00601
701	Glycan biosynthesis	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer	01100
702	Glycan biosynthesis	M00068	Glycosphingolipid biosynthesis, globo-series, LacCer => Gb4Cer	00603
703	Glycan biosynthesis	M00068	Glycosphingolipid biosynthesis, globo-series, LacCer => Gb4Cer	01100
704	Glycan biosynthesis	M00069	Glycosphingolipid biosynthesis, ganglio series, LacCer => GT3	00604
705	Glycan biosynthesis	M00069	Glycosphingolipid biosynthesis, ganglio series, LacCer => GT3	01100
706	Glycosaminoglycan metabolism	M00057	Glycosaminoglycan biosynthesis, linkage tetrasaccharide	00532
707	Glycosaminoglycan metabolism	M00057	Glycosaminoglycan biosynthesis, linkage tetrasaccharide	00534
708	Glycosaminoglycan metabolism	M00057	Glycosaminoglycan biosynthesis, linkage tetrasaccharide	01100
709	Glycosaminoglycan metabolism	M00058	Glycosaminoglycan biosynthesis, chondroitin sulfate backbone	00532
710	Glycosaminoglycan metabolism	M00058	Glycosaminoglycan biosynthesis, chondroitin sulfate backbone	01100
711	Glycosaminoglycan metabolism	M00059	Glycosaminoglycan biosynthesis, heparan sulfate backbone	00534
712	Glycosaminoglycan metabolism	M00059	Glycosaminoglycan biosynthesis, heparan sulfate backbone	01100
713	Glycosaminoglycan metabolism	M00076	Dermatan sulfate degradation	00531
714	Glycosaminoglycan metabolism	M00076	Dermatan sulfate degradation	01100
715	Glycosaminoglycan metabolism	M00077	Chondroitin sulfate degradation	00531
716	Glycosaminoglycan metabolism	M00077	Chondroitin sulfate degradation	01100
717	Glycosaminoglycan metabolism	M00078	Heparan sulfate degradation	00531
718	Glycosaminoglycan metabolism	M00078	Heparan sulfate degradation	01100
719	Glycosaminoglycan metabolism	M00079	Keratan sulfate degradation	00531
720	Glycosaminoglycan metabolism	M00079	Keratan sulfate degradation	01100
721	Lipopolysaccharide metabolism	M00060	KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type	00540
722	Lipopolysaccharide metabolism	M00060	KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type	01100
723	Lipopolysaccharide metabolism	M00866	KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type	00540
724	Lipopolysaccharide metabolism	M00866	KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type	01100
725	Lipopolysaccharide metabolism	M00867	KDO2-lipid A modification pathway	00540
726	Lipopolysaccharide metabolism	M00867	KDO2-lipid A modification pathway	01100
727	Lipopolysaccharide metabolism	M00063	CMP-KDO biosynthesis	00540
728	Lipopolysaccharide metabolism	M00063	CMP-KDO biosynthesis	01250
729	Lipopolysaccharide metabolism	M00063	CMP-KDO biosynthesis	01100
730	Lipopolysaccharide metabolism	M00064	ADP-L-glycero-D-manno-heptose biosynthesis	00540
731	Lipopolysaccharide metabolism	M00064	ADP-L-glycero-D-manno-heptose biosynthesis	01250
732	Lipopolysaccharide metabolism	M00064	ADP-L-glycero-D-manno-heptose biosynthesis	01100
733	Lipopolysaccharide metabolism	M00922	CMP-Neu5Ac biosynthesis	00541
734	Lipopolysaccharide metabolism	M00922	CMP-Neu5Ac biosynthesis	01250
735	Lipopolysaccharide metabolism	M00922	CMP-Neu5Ac biosynthesis	01100
736	Lipopolysaccharide metabolism	M00923	UDP-L-FucNAm biosynthesis	00541
737	Lipopolysaccharide metabolism	M00923	UDP-L-FucNAm biosynthesis	01250
738	Lipopolysaccharide metabolism	M00923	UDP-L-FucNAm biosynthesis	01100
739	Cofactor and vitamin metabolism	M00127	Thiamine biosynthesis, prokaryotes, AIR (+ DXP/tyrosine) => TMP/TPP	00730
740	Cofactor and vitamin metabolism	M00127	Thiamine biosynthesis, prokaryotes, AIR (+ DXP/tyrosine) => TMP/TPP	01240
741	Cofactor and vitamin metabolism	M00127	Thiamine biosynthesis, prokaryotes, AIR (+ DXP/tyrosine) => TMP/TPP	01100
742	Cofactor and vitamin metabolism	M00895	Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP	00730
743	Cofactor and vitamin metabolism	M00895	Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP	01240
744	Cofactor and vitamin metabolism	M00895	Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP	01100
745	Cofactor and vitamin metabolism	M00896	Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP	00730
746	Cofactor and vitamin metabolism	M00896	Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP	01240
747	Cofactor and vitamin metabolism	M00896	Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP	01100
748	Cofactor and vitamin metabolism	M00897	Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP	00730
749	Cofactor and vitamin metabolism	M00897	Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP	01240
750	Cofactor and vitamin metabolism	M00897	Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP	01100
751	Cofactor and vitamin metabolism	M00898	Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP	00730
752	Cofactor and vitamin metabolism	M00898	Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP	01240
753	Cofactor and vitamin metabolism	M00898	Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP	01100
754	Cofactor and vitamin metabolism	M00899	Thiamine salvage pathway, HMP/HET => TMP	00730
755	Cofactor and vitamin metabolism	M00899	Thiamine salvage pathway, HMP/HET => TMP	01100
756	Cofactor and vitamin metabolism	M00125	Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD	00740
757	Cofactor and vitamin metabolism	M00125	Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD	01240
758	Cofactor and vitamin metabolism	M00125	Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD	01100
759	Cofactor and vitamin metabolism	M00125	Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD	01110
760	Cofactor and vitamin metabolism	M00911	Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD	00740
761	Cofactor and vitamin metabolism	M00911	Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD	01240
762	Cofactor and vitamin metabolism	M00911	Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD	01100
763	Cofactor and vitamin metabolism	M00124	Pyridoxal-P biosynthesis, erythrose-4P => pyridoxal-P	00750
764	Cofactor and vitamin metabolism	M00124	Pyridoxal-P biosynthesis, erythrose-4P => pyridoxal-P	01240
765	Cofactor and vitamin metabolism	M00124	Pyridoxal-P biosynthesis, erythrose-4P => pyridoxal-P	01100
766	Cofactor and vitamin metabolism	M00916	Pyridoxal-P biosynthesis, R5P + glyceraldehyde-3P + glutamine => pyridoxal-P	00750
767	Cofactor and vitamin metabolism	M00916	Pyridoxal-P biosynthesis, R5P + glyceraldehyde-3P + glutamine => pyridoxal-P	01240
768	Cofactor and vitamin metabolism	M00916	Pyridoxal-P biosynthesis, R5P + glyceraldehyde-3P + glutamine => pyridoxal-P	01100
769	Cofactor and vitamin metabolism	M00115	NAD biosynthesis, aspartate => quinolinate => NAD	00760
770	Cofactor and vitamin metabolism	M00115	NAD biosynthesis, aspartate => quinolinate => NAD	01240
771	Cofactor and vitamin metabolism	M00115	NAD biosynthesis, aspartate => quinolinate => NAD	01100
772	Cofactor and vitamin metabolism	M00912	NAD biosynthesis, tryptophan => quinolinate => NAD	00380
773	Cofactor and vitamin metabolism	M00912	NAD biosynthesis, tryptophan => quinolinate => NAD	00760
774	Cofactor and vitamin metabolism	M00912	NAD biosynthesis, tryptophan => quinolinate => NAD	01240
775	Cofactor and vitamin metabolism	M00912	NAD biosynthesis, tryptophan => quinolinate => NAD	01100
776	Cofactor and vitamin metabolism	M00810	Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde	00760
777	Cofactor and vitamin metabolism	M00810	Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde	01100
778	Cofactor and vitamin metabolism	M00810	Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde	01120
779	Cofactor and vitamin metabolism	M00811	Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde	00760
780	Cofactor and vitamin metabolism	M00811	Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde	01100
781	Cofactor and vitamin metabolism	M00811	Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde	01120
782	Cofactor and vitamin metabolism	M00622	Nicotinate degradation, nicotinate => fumarate	00760
783	Cofactor and vitamin metabolism	M00622	Nicotinate degradation, nicotinate => fumarate	01100
784	Cofactor and vitamin metabolism	M00622	Nicotinate degradation, nicotinate => fumarate	01120
785	Cofactor and vitamin metabolism	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate	00770
786	Cofactor and vitamin metabolism	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate	01240
787	Cofactor and vitamin metabolism	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate	01100
788	Cofactor and vitamin metabolism	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate	01110
789	Cofactor and vitamin metabolism	M00913	Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate	00770
790	Cofactor and vitamin metabolism	M00913	Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate	01240
791	Cofactor and vitamin metabolism	M00913	Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate	01100
792	Cofactor and vitamin metabolism	M00120	Coenzyme A biosynthesis, pantothenate => CoA	00770
793	Cofactor and vitamin metabolism	M00120	Coenzyme A biosynthesis, pantothenate => CoA	01240
794	Cofactor and vitamin metabolism	M00120	Coenzyme A biosynthesis, pantothenate => CoA	01100
795	Cofactor and vitamin metabolism	M00914	Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA	00770
796	Cofactor and vitamin metabolism	M00914	Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA	01240
797	Cofactor and vitamin metabolism	M00914	Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA	01100
798	Cofactor and vitamin metabolism	M00572	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	00780
799	Cofactor and vitamin metabolism	M00572	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	01240
800	Cofactor and vitamin metabolism	M00572	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	01100
801	Cofactor and vitamin metabolism	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin	00780
802	Cofactor and vitamin metabolism	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin	01240
803	Cofactor and vitamin metabolism	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin	01100
804	Cofactor and vitamin metabolism	M00950	Biotin biosynthesis, BioU pathway, pimeloyl-ACP/CoA => biotin	00780
805	Cofactor and vitamin metabolism	M00950	Biotin biosynthesis, BioU pathway, pimeloyl-ACP/CoA => biotin	01240
806	Cofactor and vitamin metabolism	M00950	Biotin biosynthesis, BioU pathway, pimeloyl-ACP/CoA => biotin	01100
807	Cofactor and vitamin metabolism	M00573	Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin	00780
808	Cofactor and vitamin metabolism	M00573	Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin	01240
809	Cofactor and vitamin metabolism	M00573	Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin	01100
810	Cofactor and vitamin metabolism	M00577	Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin	00780
811	Cofactor and vitamin metabolism	M00577	Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin	01240
812	Cofactor and vitamin metabolism	M00577	Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin	01100
813	Cofactor and vitamin metabolism	M00881	Lipoic acid biosynthesis, plants and bacteria, octanoyl-ACP => dihydrolipoyl-E2/H	00785
814	Cofactor and vitamin metabolism	M00881	Lipoic acid biosynthesis, plants and bacteria, octanoyl-ACP => dihydrolipoyl-E2/H	01240
815	Cofactor and vitamin metabolism	M00881	Lipoic acid biosynthesis, plants and bacteria, octanoyl-ACP => dihydrolipoyl-E2/H	01100
816	Cofactor and vitamin metabolism	M00882	Lipoic acid biosynthesis, eukaryotes, octanoyl-ACP => dihydrolipoyl-H	00785
817	Cofactor and vitamin metabolism	M00882	Lipoic acid biosynthesis, eukaryotes, octanoyl-ACP => dihydrolipoyl-H	01240
818	Cofactor and vitamin metabolism	M00882	Lipoic acid biosynthesis, eukaryotes, octanoyl-ACP => dihydrolipoyl-H	01100
819	Cofactor and vitamin metabolism	M00883	Lipoic acid biosynthesis, animals and bacteria, octanoyl-ACP => dihydrolipoyl-H => dihydrolipoyl-E2	00785
820	Cofactor and vitamin metabolism	M00883	Lipoic acid biosynthesis, animals and bacteria, octanoyl-ACP => dihydrolipoyl-H => dihydrolipoyl-E2	01240
821	Cofactor and vitamin metabolism	M00883	Lipoic acid biosynthesis, animals and bacteria, octanoyl-ACP => dihydrolipoyl-H => dihydrolipoyl-E2	01100
822	Cofactor and vitamin metabolism	M00884	Lipoic acid biosynthesis, octanoyl-CoA => dihydrolipoyl-E2	00785
823	Cofactor and vitamin metabolism	M00884	Lipoic acid biosynthesis, octanoyl-CoA => dihydrolipoyl-E2	01240
824	Cofactor and vitamin metabolism	M00884	Lipoic acid biosynthesis, octanoyl-CoA => dihydrolipoyl-E2	01100
825	Cofactor and vitamin metabolism	M00126	Tetrahydrofolate biosynthesis, GTP => THF	00790
826	Cofactor and vitamin metabolism	M00126	Tetrahydrofolate biosynthesis, GTP => THF	00670
827	Cofactor and vitamin metabolism	M00126	Tetrahydrofolate biosynthesis, GTP => THF	01240
828	Cofactor and vitamin metabolism	M00126	Tetrahydrofolate biosynthesis, GTP => THF	01100
829	Cofactor and vitamin metabolism	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	00790
830	Cofactor and vitamin metabolism	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	01240
831	Cofactor and vitamin metabolism	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	01100
832	Cofactor and vitamin metabolism	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	00790
833	Cofactor and vitamin metabolism	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	01240
834	Cofactor and vitamin metabolism	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	01100
835	Cofactor and vitamin metabolism	M00842	Tetrahydrobiopterin biosynthesis, GTP => BH4	00790
836	Cofactor and vitamin metabolism	M00842	Tetrahydrobiopterin biosynthesis, GTP => BH4	01240
837	Cofactor and vitamin metabolism	M00842	Tetrahydrobiopterin biosynthesis, GTP => BH4	01100
838	Cofactor and vitamin metabolism	M00843	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	00790
839	Cofactor and vitamin metabolism	M00843	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	01240
840	Cofactor and vitamin metabolism	M00843	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	01100
841	Cofactor and vitamin metabolism	M00880	Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor	00790
842	Cofactor and vitamin metabolism	M00880	Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor	01240
843	Cofactor and vitamin metabolism	M00880	Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor	01100
844	Cofactor and vitamin metabolism	M00140	C1-unit interconversion, prokaryotes	00670
845	Cofactor and vitamin metabolism	M00140	C1-unit interconversion, prokaryotes	01240
846	Cofactor and vitamin metabolism	M00140	C1-unit interconversion, prokaryotes	01100
847	Cofactor and vitamin metabolism	M00141	C1-unit interconversion, eukaryotes	00670
848	Cofactor and vitamin metabolism	M00141	C1-unit interconversion, eukaryotes	01240
849	Cofactor and vitamin metabolism	M00141	C1-unit interconversion, eukaryotes	01100
850	Cofactor and vitamin metabolism	M00846	Siroheme biosynthesis, glutamyl-tRNA => siroheme	00860
851	Cofactor and vitamin metabolism	M00846	Siroheme biosynthesis, glutamyl-tRNA => siroheme	01240
852	Cofactor and vitamin metabolism	M00846	Siroheme biosynthesis, glutamyl-tRNA => siroheme	01100
853	Cofactor and vitamin metabolism	M00846	Siroheme biosynthesis, glutamyl-tRNA => siroheme	01110
854	Cofactor and vitamin metabolism	M00868	Heme biosynthesis, animals and fungi, glycine => heme	00860
855	Cofactor and vitamin metabolism	M00868	Heme biosynthesis, animals and fungi, glycine => heme	01240
856	Cofactor and vitamin metabolism	M00868	Heme biosynthesis, animals and fungi, glycine => heme	01100
857	Cofactor and vitamin metabolism	M00868	Heme biosynthesis, animals and fungi, glycine => heme	01110
858	Cofactor and vitamin metabolism	M00121	Heme biosynthesis, plants and bacteria, glutamate => heme	00860
859	Cofactor and vitamin metabolism	M00121	Heme biosynthesis, plants and bacteria, glutamate => heme	01240
860	Cofactor and vitamin metabolism	M00121	Heme biosynthesis, plants and bacteria, glutamate => heme	01100
861	Cofactor and vitamin metabolism	M00121	Heme biosynthesis, plants and bacteria, glutamate => heme	01110
862	Cofactor and vitamin metabolism	M00926	Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme	00860
863	Cofactor and vitamin metabolism	M00926	Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme	01240
864	Cofactor and vitamin metabolism	M00926	Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme	01100
865	Cofactor and vitamin metabolism	M00847	Heme biosynthesis, archaea, siroheme => heme	00860
