	MAG	Gene	TCDB	Type	Control	AA	AA+Ab
1938	Limnochordia sp. PD14	metabat2.spades.18_43_6	3.A.1.2.32	NN	3.630065224206683	3.17999910005391	3.4507797662365203
1939	Limnochordia sp. PD14	metabat2.spades.18_43_7	['3.A.1.2.32', '3.A.1.2.33', '3.A.1.2.4']	NN	2.9330950246081904	3.0054317190499735	3.2824810360542447
1940	Limnochordia sp. PD14	metabat2.spades.18_63_3	3.A.1.2.32	NN	6.814105464582383	6.317421463852381	6.7101993244838045
1941	Limnochordia sp. PD14	metabat2.spades.18_63_4	['3.A.1.2.32', '3.A.1.2.2', '3.A.1.2.26', '3.A.1.2.3', '3.A.1.2.5', '3.A.1.2.22']	NN	6.794052324445616	6.255559970816646	6.679739117398135
1942	Limnochordia sp. PD14	metabat2.spades.18_63_5	3.A.1.2.32	NN	9.542634358671679	8.900030067681678	9.634319293373316
1943	Limnochordia sp. PD22	vamb.spades.1_4_22	3.A.1.2.32	NN	3.7720339297583934	1.9269255816770936	2.585037463633475
1944	Limnochordia sp. PD22	vamb.spades.1_4_23	['3.A.1.2.32', '3.A.1.2.19', '3.A.1.2.2', '3.A.1.2.3', '3.A.1.2.5', '3.A.1.2.22']	NN	1.56074231745769	0.6301623292056067	1.0661975886209405
1945	Limnochordia sp. PD22	vamb.spades.1_4_24	3.A.1.2.32	NN	1.6531142140770534	0.4960120924548133	1.529752015718155
1946	Limnochordia sp. PD22	vamb.spades.1_45_4	['3.A.1.2.32', '3.A.1.2.15', '3.A.1.2.18', '3.A.1.2.20', '3.A.1.2.26', '3.A.1.2.33', '3.A.1.2.4']	NN	1.4615486375465896	0.0	0.0
1947	Limnochordia sp. PD22	vamb.spades.1_45_5	3.A.1.2.32	NN	1.5484587782272168	0.30930754293280266	1.3345875227364399
1948	C. subterraneus PD13	metabat2.spades.15_6_110	['3.A.1.2.33', '3.A.1.2.26', '3.A.1.2.3', '3.A.1.2.32', '3.A.1.2.5']	NN	6.1220542652055805	3.81848200115825	3.3236187742581498
1949	C. subterraneus PD13	metabat2.spades.15_6_112	3.A.1.2.33	NN	7.8146970674268665	7.4250908542640035	7.413860880337655
1950	C. subterraneus PD13	metabat2.spades.15_6_111	3.A.1.2.5	NN	7.6576167158791675	5.126364597173477	4.0957490077994745
1951	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_36_8	3.A.1.2.6	NN	1.2918540222563166	1.8538200525927369	0.0
1952	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_36_9	3.A.1.2.6	NN	1.7041932775026367	1.70714507414109	0.0
1953	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_36_10	3.A.1.2.6	NN	4.520867405082666	4.3168461765548	1.649912570903425
1954	Carbobacillus sp. PD11	metabat2.megahit.24_4_73	['3.A.1.20.1', '3.A.1.10.5', '3.A.1.11.2', '3.A.1.16.1', '3.A.1.16.4', '3.A.1.19.6', '3.A.1.20.2', '3.A.1.20.4', '3.A.1.6.5']	NN	0.34207336627525	0.5361892353377633	0.876476477597499
1955	Limnochordia sp. PD14	metabat2.spades.18_18_12	3.A.1.20.1	NN	6.057429750976524	5.097991923248293	4.89924676351575
1956	Limnochordia sp. PD14	metabat2.spades.18_18_13	['3.A.1.20.1', '3.A.1.12.8']	AA	5.909250038681403	4.709335884705479	4.506737686860795
1957	Limnochordia sp. PD22	vamb.spades.1_23_74	['3.A.1.20.1', '3.A.1.1.13', '3.A.1.19.6', '3.A.1.6.1', '3.A.1.6.5']	NN	4.712213353439229	3.1935716446709765	2.384336513883065
1958	Limnochordia sp. PD22	vamb.spades.1_23_75	3.A.1.20.1	NN	5.028236694747213	4.2343108038503035	2.790388961887495
1959	Limnochordia sp. PD22	vamb.spades.1_23_76	3.A.1.20.1	NN	4.9337025502326	3.71383216403775	3.578463609935735
1960	Tissierellaceae sp. PD12	metabat2.megahit.33_2_23	3.A.1.20.2	NN	7.46245106743596	7.348987629675037	6.8249836510844855
1961	Tissierellaceae sp. PD12	metabat2.megahit.33_28_23	['3.A.1.20.2', '3.A.1.10.4', '3.A.1.11.2', '3.A.1.1.14', '3.A.1.1.17', '3.A.1.1.22', '3.A.1.12.3', '3.A.1.12.4', '3.A.1.12.6', '3.A.1.1.27', '3.A.1.1.28', '3.A.1.1.3', '3.A.1.1.30', '3.A.1.1.32', '3.A.1.1.34', '3.A.1.1.38', '3.A.1.1.4', '3.A.1.1.49', '3.A.1.1.52', '3.A.1.1.56', '3.A.1.1.8', '3.A.1.19.1', '3.A.1.19.2', '3.A.1.20.1', '3.A.1.20.4', '3.A.1.6.5', '3.A.1.6.8']	AA	1.27583822173316	2.4498105293299766	1.5303175725092
1962	Tissierellaceae sp. PD12	metabat2.megahit.33_28_24	3.A.1.20.2	NN	0.35980067861566	1.0488657940458335	0.374265440058674
1963	Limnochordia sp. PD14	metabat2.spades.18_6_33	['3.A.1.20.2', '3.A.1.19.2', '3.A.1.16.2']	NN	4.09239756018444	3.9212684420169865	4.770524499853505
1964	Limnochordia sp. PD14	metabat2.spades.18_31_6	['3.A.1.20.2', '3.A.1.20.3']	NN	5.634819891655794	5.4402384538880995	5.475443697188145
1965	Limnochordia sp. PD14	metabat2.spades.18_31_7	['3.A.1.20.2', '3.A.1.10.1', '3.A.1.10.2', '3.A.1.10.4', '3.A.1.10.5', '3.A.1.10.6', '3.A.1.1.14', '3.A.1.11.6', '3.A.1.16.4', '3.A.1.17.4', '3.A.1.19.1', '3.A.1.20.4', '3.A.1.6.1', '3.A.1.8.2']	NN	3.75004989775476	3.891856570764187	4.0275995834795
1966	Limnochordia sp. PD22	vamb.spades.1_4_59	['3.A.1.20.2', '3.A.1.10.1', '3.A.1.10.4', '3.A.1.12.7', '3.A.1.16.2']	NN	3.3077637518439515	2.1213697066478	0.89576182008394
1967	Limnochordia sp. PD22	vamb.spades.1_4_60	3.A.1.20.2	NN	4.071203018760573	2.1082294619767334	1.049210459252715
1968	Limnochordia sp. PD22	vamb.spades.1_40_49	['3.A.1.20.2', '3.A.1.20.3']	NN	3.5233416652427034	0.6301623292056067	2.88053073314838
1969	Limnochordia sp. PD14	metabat2.spades.18_6_32	3.A.1.20.3	NN	6.200804804252207	5.523970655591561	6.39032968422538
1970	Limnochordia sp. PD14	metabat2.spades.18_31_5	3.A.1.20.3	NN	7.83000890763293	7.5913726214775155	8.275189912971076
1971	Limnochordia sp. PD22	vamb.spades.1_40_48	['3.A.1.20.3', '3.A.1.10.2', '3.A.1.10.5', '3.A.1.10.6', '3.A.1.11.2', '3.A.1.1.14', '3.A.1.11.6', '3.A.1.16.4', '3.A.1.17.4', '3.A.1.19.2', '3.A.1.8.2']	NN	1.3261325653872935	0.4960120924548133	1.3983294758821005
1972	Limnochordia sp. PD22	vamb.spades.1_40_50	3.A.1.20.3	NN	4.384019420062853	0.7349366530456566	2.99627798915775
1973	Limnochordia sp. PD14	metabat2.spades.18_6_15	3.A.1.20.4	NN	3.3290974471083765	2.120640918154487	3.9981046958038196
1974	Symbiobacterium sp. PD15	metabat2.spades.25_7_115	3.A.1.20.4	NN	3.352419858327113	2.5427064967629667	1.38496711359538
1975	Symbiobacterium sp. PD15	metabat2.spades.25_12_15	3.A.1.20.4	NN	5.3798582115381235	6.367613697689634	5.27714335660312
1976	Symbiobacterium sp. PD15	metabat2.spades.25_12_16	['3.A.1.20.4', '3.A.1.20.5']	NN	3.6442747027413502	5.333700819269524	4.23274608031111
1977	Limnochordia sp. PD22	vamb.spades.1_40_45	['3.A.1.20.4', '3.A.1.20.5']	NN	0.37104284977262	0.30930754293280266	0.89576182008394
1978	Limnochordia sp. PD14	metabat2.spades.18_71_4	3.A.1.20.5	NN	4.278320147296079	4.462706436106067	4.577051891626855
1979	Symbiobacterium sp. PD15	metabat2.spades.25_3_188	3.A.1.20.5	NN	0.61198937020419	2.95765186901712	2.48074103565031
1980	Lutisporaceae sp. PD17	vamb.megahit.295_92_1	3.A.1.20.5	NN	2.50251905005552	2.3250896445282834	1.264535782804715
1981	Symbiobacterium sp. PD15	metabat2.spades.25_2_215	3.A.1.201.21	NN	0.5679023416318533	0.48183786565615666	0.98365515899264
1982	Symbiobacterium sp. PD15	metabat2.spades.25_52_11	3.A.1.210.15	NN	0.0	0.0	1.10006074065131
1983	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_116_20	3.A.1.211.25	NN	0.9558647626722766	1.2335685019341633	1.0158475090644665
1984	Moorellia sp. PD5	maxbin2.spades.006_2_287	3.A.1.211.25	NN	0.19710289201659068	0.0	1.13007468838143
1985	Tissierellaceae sp. PD12	metabat2.megahit.33_52_16	3.A.1.211.25	NN	5.568568779443993	4.66043400415035	5.077007241041056
1986	C. subterraneus PD13	metabat2.spades.15_8_54	3.A.1.211.25	NN	7.638040530714631	8.416419101657004	8.51753386075476
1987	Limnochordia sp. PD14	metabat2.spades.18_8_39	3.A.1.211.25	NN	6.6265029382738705	6.600329269521496	6.09400302528449
1988	Limnochordia sp. PD14	metabat2.spades.18_37_9	3.A.1.211.25	NN	4.7341973419536565	4.54835329180949	4.96168854775705
1989	Symbiobacterium sp. PD15	metabat2.spades.25_24_9	3.A.1.211.25	NN	2.45197533344909	4.555923744594383	3.6359479017159098
1990	Lutisporaceae sp. PD17	vamb.megahit.295_99_2	3.A.1.211.25	NN	1.65329691797413	1.2677302174778402	1.22412741768546
1991	T. xylanilyticum PD19	vamb.megahit.488_8_483	3.A.1.211.25	NN	0.0	0.44619628402666	1.11192496066226
1992	T. xylanilyticum PD19	vamb.megahit.488_8_521	3.A.1.211.25	NN	0.9758990084120699	0.19808074009279467	1.46958621227788
1993	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_24_1	3.A.1.211.25	NN	0.0	1.3187024896793134	0.59360868633961
1994	Peptococcales sp. PD24	vamb.spades.108_21_103	3.A.1.211.25	NN	1.2309081134656934	2.0536462162231834	2.4849205504103047
1995	Limnochordia sp. PD22	vamb.spades.1_1_22	['3.A.1.211.25', '3.A.1.120.5']	NN	2.94000281631959	1.7665868212792768	2.09364193625707
1996	Tepidimicrobiaceae sp. PD26	vamb.spades.222_49_20	3.A.1.211.25	NN	1.1417211050522633	1.538472366762182	2.7301627411133103
1997	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_77_2	3.A.1.211.25	NN	1.96535304632231	1.5931330674466333	1.7199117264880948
1998	Firmicutes sp. PD31	vamb.spades.812_12_10	3.A.1.211.25	NN	0.0	0.5810712321038166	0.77411738967806
1999	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_97_43	3.A.1.211.25	NN	0.0	0.8662916042326101	0.51649406390688
2000	M. thermautotrophicus PD4	maxbin2.spades.001_1_1461	['3.A.1.23.2', '3.A.1.12.3', '3.A.1.23.5', '3.A.1.23.7', '3.A.1.24.2', '3.A.1.25.4', '3.A.1.25.5', '3.A.1.26.10', '3.A.1.26.7', '3.A.1.28.2', '3.A.1.3.19', '3.A.1.3.2', '3.A.1.3.25', '3.A.1.3.26', '3.A.1.3.4']	AA	4.917705403797793	4.487100768572604	4.55706115532935
2001	M. thermautotrophicus PD4	maxbin2.spades.001_1_1766	['3.A.1.23.2', '3.A.1.23.3', '3.A.1.3.11', '3.A.1.3.15']	AA	5.174141245365654	6.183136933077873	6.252081561860935
2002	Moorellia sp. PD5	maxbin2.spades.006_4_4	['3.A.1.23.2', '3.A.1.23.5', '3.A.1.23.8']	AA	3.4840227503627403	1.11375043463176	3.8562379979019497
2003	C. subterraneus PD13	metabat2.spades.15_18_25	['3.A.1.23.5', '3.A.1.23.1', '3.A.1.23.7', '3.A.1.23.8']	NN	6.13507834611834	5.4443820213263905	5.233186963103
2004	C. subterraneus PD13	metabat2.spades.15_18_26	3.A.1.23.5	NN	5.31484912422642	4.29560952444107	4.640694718819115
2005	C. subterraneus PD13	metabat2.spades.15_18_27	3.A.1.23.5	NN	3.561399000819037	2.70345089893577	2.464738214186775
2006	C. subterraneus PD13	metabat2.spades.15_18_28	['3.A.1.23.5', '3.A.1.23.4']	NN	6.225626589900453	5.823101585710273	5.323155086290194
2007	M. thermautotrophicus PD4	maxbin2.spades.001_1_1763	['3.A.1.23.8', '3.A.1.23.6']	NN	6.719183044876703	5.22280379446305	4.5802688654262855
2008	Moorellia sp. PD5	maxbin2.spades.006_3_188	3.A.1.24.1	AA	4.093004730814573	2.04521552759531	2.7961559247413748
2009	Limnochordia sp. PD14	metabat2.spades.18_74_2	['3.A.1.24.1', '3.A.1.24.2', '3.A.1.24.3', '3.A.1.24.4', '3.A.1.24.5']	AA	5.401798665399681	6.019111827494233	6.212870739992555
2010	Symbiobacterium sp. PD15	metabat2.spades.25_8_3	['3.A.1.24.1', '3.A.1.24.2', '3.A.1.24.3', '3.A.1.24.4', '3.A.1.24.5']	AA	3.7415226872714467	4.223477523410863	4.395368814332495
2011	T. xylanilyticum PD19	vamb.megahit.488_13_5	['3.A.1.24.1', '3.A.1.139.1', '3.A.1.24.2', '3.A.1.24.3', '3.A.1.24.4', '3.A.1.24.5']	AA	0.3665577459573834	0.0	1.11192496066226
2012	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_45_129	['3.A.1.24.1', '3.A.1.139.1', '3.A.1.24.2', '3.A.1.24.3', '3.A.1.24.4', '3.A.1.24.5', '3.A.1.7.2']	AA	0.0	1.1470307438694334	0.4136993785411805
2013	Limnochordia sp. PD22	vamb.spades.1_33_44	['3.A.1.24.1', '3.A.1.24.2', '3.A.1.24.3', '3.A.1.24.4', '3.A.1.24.5']	AA	1.4668732806466667	0.30930754293280266	1.459651740622855
2014	Tepidimicrobiaceae sp. PD26	vamb.spades.222_31_1	['3.A.1.24.1', '3.A.1.139.1', '3.A.1.24.2', '3.A.1.24.3', '3.A.1.24.4', '3.A.1.24.5', '3.A.1.3.1', '3.A.1.3.11', '3.A.1.3.12', '3.A.1.3.13', '3.A.1.3.15', '3.A.1.3.16', '3.A.1.3.19', '3.A.1.3.2', '3.A.1.3.20', '3.A.1.3.21', '3.A.1.3.22', '3.A.1.3.23', '3.A.1.3.25', '3.A.1.3.26', '3.A.1.3.29', '3.A.1.3.3', '3.A.1.3.30', '3.A.1.3.4', '3.A.1.3.7', '3.A.1.3.9', '3.A.1.7.1', '3.A.1.7.5']	AA	2.249334638401607	0.5577764109249034	0.9444028809378895
2015	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_102_35	['3.A.1.24.2', '3.A.1.139.1', '3.A.1.24.1', '3.A.1.24.3', '3.A.1.24.4', '3.A.1.24.5']	AA	0.9558647626722766	0.8507710167527134	0.184962929001075
2016	Moorellia sp. PD5	maxbin2.spades.006_3_187	['3.A.1.24.2', '3.A.1.24.1', '3.A.1.24.3', '3.A.1.24.4', '3.A.1.24.5']	AA	4.2824458563695265	2.5106514605922903	3.317200747835165
2017	Carbobacillus sp. PD11	metabat2.megahit.24_19_34	['3.A.1.24.2', '3.A.1.24.1', '3.A.1.24.3', '3.A.1.24.4', '3.A.1.24.5']	AA	0.83001400021907	0.5361892353377633	3.18841938331646
2018	Tissierellaceae sp. PD12	metabat2.megahit.33_33_11	['3.A.1.24.2', '3.A.1.139.1', '3.A.1.24.1', '3.A.1.24.3', '3.A.1.24.4', '3.A.1.24.5']	AA	1.5188982206417798	0.41265638230026336	1.7067249750241849
2019	Tissierellaceae sp. PD12	metabat2.megahit.33_69_13	3.A.1.24.2	AA	6.9087882071395335	6.383662915834717	6.601105865444589
2020	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_24_13	['3.A.1.24.2', '3.A.1.24.1', '3.A.1.24.3', '3.A.1.24.4', '3.A.1.24.5', '3.A.1.27.4']	AA	0.27017203195167666	4.611091891738576	4.718855960038815
2021	Firmicutes sp. PD31	vamb.spades.812_38_26	['3.A.1.24.2', '3.A.1.1.15', '3.A.1.20.3', '3.A.1.24.1', '3.A.1.24.3', '3.A.1.24.4', '3.A.1.24.5', '3.A.1.5.12', '3.A.1.5.29']	AA	0.0	1.0448639648890568	0.0
2022	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_94_41	['3.A.1.24.2', '3.A.1.139.1', '3.A.1.24.1', '3.A.1.24.3', '3.A.1.24.4', '3.A.1.24.5']	AA	0.0	0.3367488655330833	1.0046137811863896
2023	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_102_36	3.A.1.24.5	AA	0.0	0.0	0.454160231558045
2024	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_102_37	3.A.1.24.5	AA	0.34143552131109334	0.45076782869852333	1.404777586587795
2025	Moorellia sp. PD5	maxbin2.spades.006_3_189	3.A.1.24.5	AA	5.688011819518174	4.47520287796416	5.1296093404436345
2026	Carbobacillus sp. PD11	metabat2.megahit.24_19_32	3.A.1.24.5	AA	1.2072235854756366	0.7834027818499334	2.990039123242685
2027	Carbobacillus sp. PD11	metabat2.megahit.24_19_33	3.A.1.24.5	AA	0.42374003214585665	0.0	2.088363148998305
2028	Tissierellaceae sp. PD12	metabat2.megahit.33_33_9	3.A.1.24.5	AA	2.4092540167407965	2.421731604960197	1.663205073694244
2029	Tissierellaceae sp. PD12	metabat2.megahit.33_33_10	3.A.1.24.5	AA	1.7297430404226801	0.562539957185297	0.7228528672040165
2030	Limnochordia sp. PD14	metabat2.spades.18_74_3	3.A.1.24.5	AA	3.9214966527755504	3.5569692134711297	4.36604270687535
2031	Limnochordia sp. PD14	metabat2.spades.18_74_4	3.A.1.24.5	AA	3.9966306017177566	3.5909596679099334	4.38254099556908
2032	Symbiobacterium sp. PD15	metabat2.spades.25_8_1	3.A.1.24.5	AA	6.32117349934003	6.188484959895251	5.320671655698925
2033	Symbiobacterium sp. PD15	metabat2.spades.25_8_2	3.A.1.24.5	AA	0.0	1.8493395868231641	2.1172365853277952
2034	T. xylanilyticum PD19	vamb.megahit.488_13_3	3.A.1.24.5	AA	0.9674709236225266	1.2548107419311758	0.0
2035	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_45_127	3.A.1.24.5	AA	0.25930422683840965	1.2147041920854165	0.0
2036	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_45_128	3.A.1.24.5	AA	0.0	1.8068261628277533	0.4136993785411805
2037	Limnochordia sp. PD22	vamb.spades.1_33_45	3.A.1.24.5	AA	0.7375228462655631	0.0	1.9172280453144648
2038	Limnochordia sp. PD22	vamb.spades.1_33_46	3.A.1.24.5	AA	0.6182738513669933	0.30930754293280266	0.4322073929867255
2039	Tepidimicrobiaceae sp. PD26	vamb.spades.222_31_2	3.A.1.24.5	AA	0.7033891052668233	0.26354413349499867	0.0
2040	Tepidimicrobiaceae sp. PD26	vamb.spades.222_31_3	3.A.1.24.5	AA	0.38869734464252664	0.0	0.0
2041	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_24_11	3.A.1.24.5	AA	2.1521709424617934	4.021414022085996	4.549145459847835
2042	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_24_12	3.A.1.24.5	AA	0.0	2.6194962449242865	3.33042149383295
2043	Firmicutes sp. PD31	vamb.spades.812_38_27	3.A.1.24.5	AA	0.35137800557129	0.0	1.0313364465014154
2044	Firmicutes sp. PD31	vamb.spades.812_38_28	3.A.1.24.5	AA	1.5127462103994633	2.0673229260420034	2.24452579648591
2045	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_94_43	3.A.1.24.5	AA	0.0	0.624667627051548	0.284582841847715
2046	Symbiobacterium sp. PD15	metabat2.spades.25_14_48	3.A.1.25.4	NN	2.218876888933557	1.6488919973142773	1.527460739458205
2047	Symbiobacterium sp. PD15	metabat2.spades.25_17_53	3.A.1.25.4	NN	1.1087247174989268	2.952853583667507	1.736907077566725
2048	Lutisporaceae sp. PD17	vamb.megahit.295_75_35	3.A.1.25.4	NN	0.43088611145357136	0.0	0.879791099883465
2049	Limnochordia sp. PD22	vamb.spades.1_42_125	3.A.1.25.4	NN	0.9987271567683332	0.30930754293280266	0.700597327102225
2050	Limnochordia sp. PD14	metabat2.spades.18_11_69	['3.A.1.25.6', '3.A.1.23.3', '3.A.1.23.5', '3.A.1.23.7', '3.A.1.23.8', '3.A.1.25.5', '3.A.1.26.10', '3.A.1.26.7', '3.A.1.28.2', '3.A.1.25.8']	NN	2.4097642571541136	2.8463390318281494	2.7776601558496052
2051	Symbiobacterium sp. PD15	metabat2.spades.25_17_51	['3.A.1.25.6', '3.A.1.23.2', '3.A.1.25.4']	NN	1.3277422973257333	2.6628599000870965	2.25415174328384
2052	Lutisporaceae sp. PD17	vamb.megahit.295_75_34	['3.A.1.25.6', '3.A.1.23.5', '3.A.1.23.7', '3.A.1.23.8', '3.A.1.25.5', '3.A.1.28.2', '3.A.1.25.8']	NN	0.3703482523370167	0.22252410283924065	0.879791099883465
2053	T. xylanilyticum PD19	vamb.megahit.488_9_192	['3.A.1.25.6', '3.A.1.23.5', '3.A.1.23.7', '3.A.1.25.5', '3.A.1.26.10', '3.A.1.26.7', '3.A.1.28.2', '3.A.1.25.8']	NN	1.1110224606406534	0.32931398866622236	1.63074233569991
2054	Limnochordia sp. PD22	vamb.spades.1_42_126	['3.A.1.25.6', '3.A.1.23.3', '3.A.1.23.7', '3.A.1.25.5', '3.A.1.28.2', '3.A.1.25.8']	NN	1.372979291334379	0.30930754293280266	1.3983294758821005
2055	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_156_6	3.A.1.25.8	NN	0.34143552131109334	1.2431587991484	1.1070330059997164
2056	Moorellia sp. PD5	maxbin2.spades.006_5_112	3.A.1.25.8	NN	4.767038235475913	2.7203446432243736	4.09765609225061
2057	Firmicutes sp. PD7	metabat1.megahit.20_1_47	3.A.1.25.8	NN	0.38665404078318666	0.0	1.03552732495854
2058	Carbobacillus sp. PD11	metabat2.megahit.24_36_66	['3.A.1.25.8', '3.A.1.23.2', '3.A.1.23.3', '3.A.1.23.7', '3.A.1.23.8', '3.A.1.25.4', '3.A.1.26.10', '3.A.1.26.7', '3.A.1.28.2']	NN	0.15383410232057534	0.0	0.4171321253088185
2059	Tissierellaceae sp. PD12	metabat2.megahit.33_2_105	3.A.1.25.8	NN	5.761099657774384	6.585416486155116	6.053611141361955
2060	Tissierellaceae sp. PD12	metabat2.megahit.33_2_107	['3.A.1.25.8', '3.A.1.23.2', '3.A.1.25.4']	NN	5.310281848332147	5.8889124096369905	5.35025581951937
2061	C. subterraneus PD13	metabat2.spades.15_16_72	3.A.1.25.8	NN	6.6104022354686505	5.915801246766243	5.1659905830496555
2062	Limnochordia sp. PD14	metabat2.spades.18_11_70	3.A.1.25.8	NN	3.367666650171973	4.085895703103883	3.24526671796243
2063	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_7_55	3.A.1.25.8	NN	0.6648187414850163	1.0887298433152834	0.0
2064	Peptococcales sp. PD24	vamb.spades.108_8_71	3.A.1.25.8	NN	0.0	0.6652011069405134	1.893821136391235
2065	Tepidimicrobiaceae sp. PD26	vamb.spades.222_42_72	['3.A.1.25.8', '3.A.1.23.3', '3.A.1.25.4']	NN	1.14089058005354	0.5577764109249034	0.9444028809378895
2066	Tepidimicrobiaceae sp. PD26	vamb.spades.222_42_74	3.A.1.25.8	NN	0.2904446038203057	0.4328206370540633	2.23115435319527
2067	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_73_33	3.A.1.25.8	NN	1.6395633611654665	0.9712324757262634	1.7199117264880948
2068	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_33_5	3.A.1.25.8	NN	1.4003721157604267	0.624667627051548	1.5127215055566146
2069	Moorellia sp. PD5	maxbin2.spades.006_9_28	3.A.1.26.10	NN	1.5796697895123966	0.52496428520241	2.456019796993435
2070	Moorellia sp. PD5	maxbin2.spades.006_9_29	['3.A.1.26.10', '3.A.1.23.7', '3.A.1.25.5', '3.A.1.26.7', '3.A.1.28.2', '3.A.1.25.8']	NN	1.3878917135353266	0.7699453530558099	1.504557900441805
2071	Firmicutes sp. PD7	metabat1.megahit.20_1_49	['3.A.1.26.10', '3.A.1.23.2', '3.A.1.25.4']	NN	0.165744815548678	0.40785766873542667	0.770774247321131
2072	Carbobacillus sp. PD11	metabat2.megahit.24_36_68	3.A.1.26.10	NN	0.043311375004549006	0.0	0.47785616449878
2073	C. subterraneus PD13	metabat2.spades.15_16_70	['3.A.1.26.10', '3.A.1.23.2', '3.A.1.25.4', '3.A.1.26.11']	NN	5.645779865069474	5.761955914777762	4.93858123158317
2074	Peptococcales sp. PD24	vamb.spades.108_8_69	['3.A.1.26.10', '3.A.1.23.2', '3.A.1.23.6', '3.A.1.23.8', '3.A.1.25.4']	NN	0.39195386991533	2.1549012004962695	2.681224376315545
2075	Symbiobacterium sp. PD15	metabat2.spades.25_14_47	3.A.1.26.11	NN	2.6201210010487634	2.13126827243363	2.563936283371665
2076	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_156_8	['3.A.1.26.7', '3.A.1.23.2', '3.A.1.23.3', '3.A.1.23.5', '3.A.1.23.7', '3.A.1.23.8', '3.A.1.25.4']	NN	0.6787693273142833	0.0	1.3268389718295814
2077	Moorellia sp. PD5	maxbin2.spades.006_9_30	['3.A.1.26.7', '3.A.1.23.3', '3.A.1.23.6', '3.A.1.25.4']	NN	0.29437202986140737	0.0	1.54015221915505
2078	Tissierellaceae sp. PD12	metabat2.megahit.33_2_106	['3.A.1.26.7', '3.A.1.23.3', '3.A.1.23.5', '3.A.1.23.6', '3.A.1.23.7', '3.A.1.23.8', '3.A.1.25.5', '3.A.1.26.10', '3.A.1.28.2', '3.A.1.25.8']	NN	6.5530214306098875	6.4188419381606865	6.5560973347677
2079	Limnochordia sp. PD14	metabat2.spades.18_11_68	['3.A.1.26.7', '3.A.1.23.2', '3.A.1.23.6', '3.A.1.25.4']	NN	3.26758083846121	4.913582820008666	3.30364617254914
2080	Lutisporaceae sp. PD17	vamb.megahit.295_75_33	['3.A.1.26.7', '3.A.1.23.2', '3.A.1.23.3', '3.A.1.23.6', '3.A.1.26.10']	NN	0.7072190216245987	0.22252410283924065	0.0
2081	T. xylanilyticum PD19	vamb.megahit.488_9_193	['3.A.1.26.7', '3.A.1.23.2', '3.A.1.25.4']	NN	0.3665577459573834	1.1259288630363689	0.0
2082	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_7_56	['3.A.1.26.7', '3.A.1.23.5', '3.A.1.23.6', '3.A.1.23.7', '3.A.1.23.8', '3.A.1.25.5', '3.A.1.26.10', '3.A.1.28.2', '3.A.1.25.8']	NN	0.9563731548352333	0.4485758272231433	0.4136993785411805
2083	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_7_57	['3.A.1.26.7', '3.A.1.23.2', '3.A.1.23.3', '3.A.1.25.4']	NN	0.6648187414850163	0.6705788539312021	0.0
2084	Peptococcales sp. PD24	vamb.spades.108_8_70	['3.A.1.26.7', '3.A.1.23.3', '3.A.1.23.5', '3.A.1.25.5', '3.A.1.26.10', '3.A.1.28.2', '3.A.1.25.8']	NN	0.3197894253366837	0.96935569329441	1.777042663792775
2085	Limnochordia sp. PD22	vamb.spades.1_42_127	['3.A.1.26.7', '3.A.1.23.2', '3.A.1.23.5', '3.A.1.23.6', '3.A.1.23.8', '3.A.1.25.4', '3.A.1.26.10', '3.A.1.26.11']	NN	1.3775849729919167	0.7349366530456566	0.4322073929867255
2086	Tepidimicrobiaceae sp. PD26	vamb.spades.222_42_73	['3.A.1.26.7', '3.A.1.23.2', '3.A.1.23.5', '3.A.1.23.6', '3.A.1.23.7', '3.A.1.23.8', '3.A.1.25.5', '3.A.1.26.10', '3.A.1.28.2', '3.A.1.25.8']	NN	0.6888055611637757	0.37857460865535336	0.4493204000894215
