MAIN	KEGG-Metabolism	Name	KO	KO-Name	EC
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K24912	['ramR,', 'amfR;', 'LuxR', 'family', 'transcriptional', 'regulator,', 'transcriptional', 'activator', 'for', 'aerial', 'hyphae', 'formation\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K03556	['malT;', 'LuxR', 'family', 'transcriptional', 'regulator,', 'maltose', 'regulon', 'positive', 'regulatory', 'protein\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K21748	['alkS;', 'LuxR', 'family', 'transcriptional', 'regulator,', 'alkane', 'degradation', 'pathway', 'regulator\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K16247	['gutR;', 'LuxR', 'family', 'transcriptional', 'regulator,', 'glucitol', 'operon', 'activator\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K21907	['gadE;', 'LuxR', 'family', 'transcriptional', 'regulator,', 'glutamate-dependent', 'acid', 'resistance', 'regulator\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K03712	['marR;', 'MarR', 'family', 'transcriptional', 'regulator,', 'multiple', 'antibiotic', 'resistance', 'protein', 'MarR\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K06075	['slyA;', 'MarR', 'family', 'transcriptional', 'regulator,', 'transcriptional', 'regulator', 'for', 'hemolysin\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09682	['hpr;', 'MarR', 'family', 'transcriptional', 'regulator,', 'protease', 'production', 'regulatory', 'protein', 'HPr\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K15973	['mhqR;', 'MarR', 'family', 'transcriptional', 'regulator,', '2-MHQ', 'and', 'catechol-resistance', 'regulon', 'repressor\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K15974	['emrR,', 'mprA;', 'MarR', 'family', 'transcriptional', 'regulator,', 'negative', 'regulator', 'of', 'the', 'multidrug', 'operon', 'emrRAB\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K18131	['mexR;', 'MarR', 'family', 'transcriptional', 'regulator,', 'repressor', 'of', 'the', 'mexAB-oprM', 'multidrug', 'resistance', 'operon\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K18906	['mgrA;', 'MarR', 'family', 'transcriptional', 'regulator,', 'multiple', 'gene', 'regulator', 'MgrA\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K18909	['mepR;', 'MarR', 'family', 'transcriptional', 'regulator,', 'repressor', 'for', 'mepA\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K20338	['rot;', 'MarR', 'family', 'transcriptional', 'regulator,', 'global', 'regulator', 'for', 'virulence\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K21454	['tcaR;', 'MarR', 'family', 'transcriptional', 'regulator,', 'teicoplanin-associated', 'locus', 'regulator\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K22296	['nicR;', 'MarR', 'family', 'transcriptional', 'regulator,', 'lower', 'aerobic', 'nicotinate', 'degradation', 'pathway', 'regulator\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K22489	['hosA;', 'MarR', 'family', 'transcriptional', 'regulator,', 'temperature-dependent', 'positive', 'regulator', 'of', 'motility\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K23775	['ohrR;', 'MarR', 'family', 'transcriptional', 'regulator,', 'organic', 'hydroperoxide', 'resistance', 'regulator\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K25883	['expG,', 'wggR;', 'MarR', 'family', 'transcriptional', 'regulator,', 'exopolysaccharide', 'II', 'synthesis', 'transcriptional', 'activator\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K03713	['glnR;', 'MerR', 'family', 'transcriptional', 'regulator,', 'glutamine', 'synthetase', 'repressor\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K08365	['merR;', 'MerR', 'family', 'transcriptional', 'regulator,', 'mercuric', 'resistance', 'operon', 'regulatory', 'protein\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K19057	['merD;', 'MerR', 'family', 'transcriptional', 'regulator,', 'mercuric', 'resistance', 'operon', 'regulatory', 'protein\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K19591	['cueR;', 'MerR', 'family', 'transcriptional', 'regulator,', 'copper', 'efflux', 'regulator\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K11923	['cueR;', 'MerR', 'family', 'transcriptional', 'regulator,', 'copper', 'efflux', 'regulator\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K13638	['zntR;', 'MerR', 'family', 'transcriptional', 'regulator,', 'Zn(II)-responsive', 'regulator', 'of', 'zntA\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K13639	['soxR;', 'MerR', 'family', 'transcriptional', 'regulator,', 'redox-sensitive', 'transcriptional', 'activator', 'SoxR\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K13640	['hspR;', 'MerR', 'family', 'transcriptional', 'regulator,', 'heat', 'shock', 'protein', 'HspR\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K19575	['bmrR;', 'MerR', 'family', 'transcriptional', 'regulator,', 'activator', 'of', 'bmr', 'gene\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K19592	['golS;', 'MerR', 'family', 'transcriptional', 'regulator,', 'gold-responsive', 'activator', 'of', 'gol', 'and', 'ges', 'genes\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09270	['SOX7S;', 'transcription', 'factor', 'SOX7/8/10/18', '(SOX', 'group', 'E/F)\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K18435	['SOX9;', 'transcription', 'factor', 'SOX9', '(SOX', 'group', 'E)\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K04495	['SOX17;', 'transcription', 'factor', 'SOX17', '(SOX', 'group', 'F)\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09271	['SOX15_30;', 'transcription', 'factor', 'SOX15/30\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K20225	['CIC;', 'capicua', 'transcriptional', 'repressor\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K21643	['BBX,', 'HBP2;', 'HMG', 'box', 'transcription', 'factor', 'BBX\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K21644	['HBP1;', 'HMG', 'box', 'transcription', 'factor', '1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K04492	['LEF1;', 'lymphoid', 'enhancer-binding', 'factor', '1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K02620	['TCF7,', 'TCF-1;', 'transcription', 'factor', '7\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K04490	['TCF7L1;', 'transcription', 'factor', '7-like', '1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K04491	['TCF7L2;', 'transcription', 'factor', '7-like', '2\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09272	['SSRP1,', 'POB3;', 'FACT', 'complex', 'subunit', 'SSRP1/POB3\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09273	['UBTF;', 'upstream-binding', 'transcription', 'factor\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K22483	['HMO1;', 'transcriptional', 'regulator', 'HMO1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K22496	['RFG1,', 'ROX1;', 'repressor', 'RFG1/ROX1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09274	['K09274;', 'HMG', 'box', 'factor,', 'other\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K08064	['NFYA,', 'HAP2;', 'nuclear', 'transcription', 'factor', 'Y,', 'alpha\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K08065	['NFYB,', 'HAP3;', 'nuclear', 'transcription', 'Y', 'subunit', 'beta\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K08066	['NFYC,', 'HAP5;', 'nuclear', 'transcription', 'factor', 'Y,', 'gamma\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09275	['TFCP2;', 'transcription', 'factor', 'CP2', 'and', 'related', 'proteins\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K06099	['CSDA,', 'ZONAB;', 'cold', 'shock', 'domain', 'protein', 'A\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09276	['YBX1,', 'NSEP1;', 'Y-box-binding', 'protein', '1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09277	['YBX2;', 'Y-box-binding', 'protein', '2\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K08367	['RUNX1,', 'AML1;', 'runt-related', 'transcription', 'factor', '1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09278	['RUNX2,', 'AML3;', 'runt-related', 'transcription', 'factor', '2\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09279	['RUNX3,', 'AML2;', 'runt-related', 'transcription', 'factor', '3\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K20213	['RUN;', 'RUNX', 'transcription', 'factor', 'Runt\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K20214	['LZ;', 'RUNX', 'transcription', 'factor', 'Lozenge\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09280	['RUNXA_B;', 'runt-related', 'transcription', 'factor\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K24768	MYRF; myelin regulatory factor 	3.4.-.-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K12769	['NDT80;', 'meiosis-specific', 'transcription', 'factor', 'NDT80\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09282	['HMGA1;', 'high', 'mobility', 'group', 'AT-hook', 'protein', '1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09283	['HMGA2;', 'high', 'mobility', 'group', 'AT-hook', 'protein', '2\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K15626	['NUPR1,', 'COM1;', 'nuclear', 'protein', '1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K25793	['NUPR2,', 'NUPR1L;', 'nuclear', 'protein', '2\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K06618	['RB1;', 'retinoblastoma-associated', 'protein\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K04681	['RBL1;', 'retinoblastoma-like', 'protein', '1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K16332	['RBL2;', 'retinoblastoma-like', 'protein', '2\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K04498	EP300 CREBBP KAT3; E1A/CREB-binding protein 	2.3.1.48
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K10172	['BRA,', 'T;', 'brachyury', 'protein\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K10173	['EOMES,', 'TBR2;', 'eomesodermin', 'protein\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K10174	['TBR1;', 'T-box', 'brain', 'protein', '1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K10175	['TBX1;', 'T-box', 'protein', '1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K10176	['TBX2;', 'T-box', 'protein', '2\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K10177	['TBX3;', 'T-box', 'protein', '3\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K10178	['TBX4;', 'T-box', 'protein', '4\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K10179	['TBX5,', 'HOS;', 'T-box', 'protein', '5\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K10180	['TBX6;', 'T-box', 'protein', '6\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K10181	['TBX10,', 'TBX7;', 'T-box', 'protein', '10\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K10182	['TBX15,', 'TBX14;', 'T-box', 'protein', '15\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K10183	['TBX18;', 'T-box', 'protein', '18\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K10184	['TBX19;', 'T-box', 'protein', '19\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K10185	['TBX20;', 'T-box', 'protein', '20\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K10166	['TBX21;', 'T-box', 'protein', '21\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K10186	['TBX22;', 'T-box', 'protein', '22\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K19488	['DMRT1;', 'doublesex-', 'and', 'mab-3-related', 'transcription', 'factor', '1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K19489	['DMRT2;', 'doublesex-', 'and', 'mab-3-related', 'transcription', 'factor', '2\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K19490	['DMRT3;', 'doublesex-', 'and', 'mab-3-related', 'transcription', 'factor', '3\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K19491	['DMRT4_5,', 'DMRTA;', 'doublesex-', 'and', 'mab-3-related', 'transcription', 'factor', '4/5\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K19492	['DMRT6,', 'DMRTB;', 'doublesex-', 'and', 'mab-3-related', 'transcription', 'factor', '6\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K19493	['DMRT7,', 'DMRTC2;', 'doublesex-', 'and', 'mab-3-related', 'transcription', 'factor', '7\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K19494	['DMRT8,', 'DMRTC1;', 'doublesex-', 'and', 'mab-3-related', 'transcription', 'factor', '8\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K26434	['LRRFIP;', 'leucine-rich', 'repeat', 'flightless-interacting', 'protein\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K16221	['TCP21,', 'CHE;', 'transcription', 'factor', 'TCP21', '(protein', 'CCA1', 'HIKING', 'EXPEDITION)\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09284	['AP2;', 'AP2-like', 'factor,', 'euAP2', 'lineage\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09285	['OVM,', 'ANT;', 'AP2-like', 'factor,', 'ANT', 'lineage\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09287	['RAV;', 'RAV-like', 'factor\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09286	['EREBP;', 'EREBP-like', 'factor\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K14516	['ERF1;', 'ethylene-responsive', 'transcription', 'factor', '1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K14517	['ERF2;', 'ethylene-responsive', 'transcription', 'factor', '2\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K14507	['ORCA2_3;', 'AP2-domain', 'DNA-binding', 'protein', 'ORCA2/3\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K13432	['PTI4;', 'pathogenesis-related', 'genes', 'transcriptional', 'activator', 'PTI4\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K13433	['PTI5;', 'pathogenesis-related', 'genes', 'transcriptional', 'activator', 'PTI5\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K13434	['PTI6;', 'pathogenesis-related', 'genes', 'transcriptional', 'activator', 'PTI6\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K18834	['WRKY1;', 'WRKY', 'transcription', 'factor', '1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K18835	['WRKY2;', 'WRKY', 'transcription', 'factor', '2\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K13425	['WRKY22;', 'WRKY', 'transcription', 'factor', '22\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K13423	['WRKY25;', 'WRKY', 'transcription', 'factor', '25\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K13426	['WRKY29;', 'WRKY', 'transcription', 'factor', '29\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K13424	['WRKY33;', 'WRKY', 'transcription', 'factor', '33\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K13944	['LBD16;', 'LOB', 'domain-containing', 'protein', '16\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K21994	['LBD18;', 'LOB', 'domain-containing', 'protein', '18\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K13945	['LBD29;', 'LOB', 'domain-containing', 'protein', '29\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K09281	['K09281;', 'copper-fist', 'transcription', 'factor\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K21404	['AKNA;', 'AT-hook-containing', 'transcription', 'factor\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K21595	['CARF;', 'calcium-responsive', 'transcription', 'factor\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K21596	['CAMTA;', 'calmodulin-binding', 'transcription', 'activator\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K21598	['GCM;', 'chorion-specific', 'transcription', 'factor', 'GCM\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K21599	['CIART,', 'CHRONO,', 'GM129;', 'circadian-associated', 'transcriptional', 'repressor\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K22145	['TMEM18;', 'transmembrane', 'protein', '18\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K22543	['MN1;', 'transcriptional', 'activator', 'MN1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K22758	['CHCHD2;', 'coiled-coil-helix-coiled-coil-helix', 'domain-containing', 'protein', '2\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K06053	['RBPSUH,', 'RBPJK;', 'recombining', 'binding', 'protein', 'suppressor', 'of', 'hairless\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K23804	['GON4L;', 'GON-4-like', 'protein\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K21772	['PURA;', 'transcriptional', 'activator', 'protein', 'Pur-alpha\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K21799	['PURB;', 'transcriptional', 'activator', 'protein', 'Pur-beta\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K24992	['MYEF2;', 'myelin', 'expression', 'factor', '2\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K23408	['CDCA7,', 'CDCA7L,', 'JPO1;', 'cell', 'division', 'cycle-associated', 'protein', '7\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K26458	['NKRF;', 'NF-kappa-B-repressing', 'factor\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K14514	['EIN3;', 'ethylene-insensitive', 'protein', '3\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K11215	['STE12;', 'transcription', 'factor', 'STE12\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K12413	['WHI5;', 'G1-specific', 'transcriptional', 'repressor', 'WHI5\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K12764	['IME1;', 'meiosis-inducing', 'protein', '1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K12779	['SUM1;', 'suppressor', 'of', 'MAR1-1', 'protein\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K19815	['HOT1;', 'high-osmolarity-induced', 'transcription', 'protein', '1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K19816	['MSS11;', 'transcription', 'activator', 'MSS11\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K21631	['GTI1,', 'PAC2,', 'WOR1;', 'Gti1/Pac2', 'family', 'transcription', 'factor\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K12763	['EFG1,', 'SOK2;', 'enhanced', 'filamentous', 'growth', 'protein', '1\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K02099	['araC;', 'AraC', 'family', 'transcriptional', 'regulator,', 'arabinose', 'operon', 'regulatory', 'protein\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K02508	['hpaA;', 'AraC', 'family', 'transcriptional', 'regulator,', '4-hydroxyphenylacetate', '3-monooxygenase', 'operon', 'regulatory', 'protein\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K02854	['rhaR;', 'AraC', 'family', 'transcriptional', 'regulator,', 'L-rhamnose', 'operon', 'transcriptional', 'activator', 'RhaR\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K02855	['rhaS;', 'AraC', 'family', 'transcriptional', 'regulator,', 'L-rhamnose', 'operon', 'regulatory', 'protein', 'RhaS\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K03490	['chbR,', 'celD;', 'AraC', 'family', 'transcriptional', 'regulator,', 'dual', 'regulator', 'of', 'chb', 'operon\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K03755	['adiY;', 'AraC', 'family', 'transcriptional', 'regulator,', 'transcriptional', 'activator', 'of', 'adiA\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K04033	['eutR;', 'AraC', 'family', 'transcriptional', 'regulator,', 'ethanolamine', 'operon', 'transcriptional', 'activator\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K05372	['ybtA;', 'AraC', 'family', 'transcriptional', 'regulator\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K06599	['chpD;', 'AraC', 'family', 'transcriptional', 'regulator,', 'chemosensory', 'pili', 'system', 'protein', 'ChpD\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K07780	['appY;', 'AraC', 'family', 'transcriptional', 'regulator,', 'transcriptional', 'regulator', 'required', 'for', 'anaerobic', 'and', 'stationary', 'phase', 'induction', 'of', 'genes\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K10923	['tcpN,', 'toxT;', 'AraC', 'family', 'transcriptional', 'regulator,', 'TCP', 'pilus', 'virulence', 'regulatory', 'protein\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K11920	['envY;', 'AraC', 'family', 'transcriptional', 'regulator\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K12243	['pchR;', 'AraC', 'family', 'transcriptional', 'regulator,', 'transcriptional', 'activator', 'of', 'the', 'genes', 'for', 'pyochelin', 'and', 'ferripyochelin', 'receptors\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K13631	['soxS;', 'AraC', 'family', 'transcriptional', 'regulator,', 'mar-sox-rob', 'regulon', 'activator\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K13632	['marA;', 'AraC', 'family', 'transcriptional', 'regulator,', 'mar-sox-rob', 'regulon', 'activator\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K05804	['rob;', 'AraC', 'family', 'transcriptional', 'regulator,', 'mar-sox-rob', 'regulon', 'activator\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K18325	['ramA;', 'AraC', 'family', 'of', 'transcriptional', 'regulator,', 'multidrug', 'resistance', 'transcriptional', 'activator\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K14063	['feaR;', 'AraC', 'family', 'transcriptional', 'regulator,', 'positive', 'regulator', 'of', 'tynA', 'and', 'feaB\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K18954	['pobR;', 'AraC', 'family', 'transcriptional', 'regulator,', 'transcriptional', 'activator', 'of', 'pobA\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K18991	['mtrA;', 'AraC', 'family', 'transcriptional', 'regulator,', 'activator', 'of', 'mtrCDE\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K19056	['tetD;', 'AraC', 'family', 'transcriptional', 'regulator,', 'transposon', 'Tn10', 'TetD', 'protein\n']	-
geneticInformation	03400	DNA  repair  and  recombination  proteins  BR:ko03400\n	K20968	['exsA;', 'AraC', 'family', 'transcriptional', 'regulator,', 'exoenzyme', 'S', 'synthesis', 'regulatory', 'protein', 'ExsA\n']	-
